pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,34.67814890427063,0.14917171839471996,14.917171839471996,True
2,19.025997895343973,0.08184233847249175,8.184233847249175,True
3,13.718746513579266,0.05901263638095087,5.901263638095087,True
4,11.671675334489874,0.05020694360005782,5.020694360005782,True
5,9.511442933203728,0.04091447587574622,4.0914475875746215,True
6,6.99543735454302,0.03009161227089852,3.009161227089852,True
7,6.925320917432003,0.029789999014653533,2.9789999014653534,True
8,5.89077694698638,0.025339798911635205,2.5339798911635203,True
9,5.172902272551116,0.022251785215368657,2.225178521536866,True
10,4.964831654321239,0.02135674748557276,2.135674748557276,True
11,4.482611548349772,0.019282426793000008,1.9282426793000007,True
12,3.8657640772175554,0.016628992276923563,1.6628992276923562,True
13,3.6817145364929895,0.01583728374786014,1.5837283747860138,True
14,3.3771727589799907,0.014527265142195697,1.4527265142195698,True
15,3.23441068514897,0.01391315901058656,1.391315901058656,True
16,3.104479944538782,0.013354248213397688,1.3354248213397688,True
17,2.94245027075685,0.012657260466568728,1.2657260466568727,True
18,2.775893979055684,0.011940800994896772,1.1940800994896772,True
19,2.674204291792398,0.011503372070014973,1.1503372070014972,True
20,2.559003771038923,0.01100782486857118,1.1007824868571179,True
21,2.4194868310026685,0.01040767802256066,1.040767802256066,True
22,2.3795023317226582,0.010235680477846933,1.0235680477846933,True
23,2.301567205359038,0.009900434304382952,0.9900434304382952,True
24,2.1452146771148235,0.00922786739840614,0.922786739840614,True
25,2.0949128506572245,0.009011488781664318,0.9011488781664319,True
26,2.0492272578092967,0.008814967381118406,0.8814967381118406,True
27,2.0265440731063085,0.008717393267513026,0.8717393267513026,True
28,1.9323918641128546,0.008312387601121107,0.8312387601121107,True
29,1.8484526991116341,0.00795131442162657,0.795131442162657,True
30,1.7721636120628041,0.007623148860043298,0.7623148860043297,True
31,1.766957884838229,0.007600755874831552,0.7600755874831552,True
32,1.7128076106146586,0.007367822753753669,0.7367822753753669,True
33,1.615629264859342,0.006949799840619122,0.6949799840619122,True
34,1.5459691734215302,0.006650149603462662,0.6650149603462662,True
35,1.5427316700832674,0.006636223141078223,0.6636223141078224,True
36,1.4785688023410157,0.006360219791975984,0.6360219791975984,True
37,1.446678719786412,0.006223041235313351,0.6223041235313351,True
38,1.4247323380166237,0.006128636557307522,0.6128636557307522,True
39,1.3794024602250086,0.005933645302628263,0.5933645302628263,True
40,1.3487565361946228,0.00580181862520017,0.580181862520017,True
41,1.2763401569596011,0.005490311925109797,0.5490311925109798,True
42,1.2476514114575592,0.005366904257735679,0.5366904257735678,True
43,1.2017449675938408,0.00516943284323067,0.516943284323067,True
44,1.1711574064525212,0.005037857219931115,0.5037857219931114,True
45,1.1313020027580174,0.004866414993506733,0.4866414993506733,True
46,1.1178766040631343,0.004808664223735879,0.48086642237358784,True
47,1.1096258558781664,0.004773172759407971,0.47731727594079715,True
48,1.091702588715089,0.004696073933592772,0.4696073933592772,True
49,1.0348547598229842,0.00445153699633428,0.445153699633428,True
50,1.0280018622867055,0.004422058534139207,0.4422058534139207,True
51,1.0179328141690442,0.004378745460697571,0.4378745460697571,True
52,0.9671173818446066,0.0041601575140994915,0.4160157514099492,True
53,0.9485429839562052,0.004080257780731115,0.40802577807311147,True
54,0.9127098027069689,0.003926117568770731,0.39261175687707306,True
55,0.8935489978727001,0.0038436953440192318,0.3843695344019232,True
56,0.8532152928452391,0.0036701956539180926,0.36701956539180924,True
57,0.8125433469168905,0.003495240984874563,0.3495240984874563,True
