repeat,seed,synth,downstream,regime,descriptor,r2,rmse
1,1,KDE,MLP,TSTR,A_hops_woody,-0.017721891403198242,0.3957052985806658
1,1,KDE,MLP,TSTR,A_esters_all,0.05460625886917114,0.6519650027939875
1,1,KDE,MLP,TSTR,A_esters_ethac,0.05776935815811157,0.48064509311339204
1,1,KDE,MLP,TSTR,A_esters_isoaa,0.05144745111465454,0.5234135294877269
1,1,KDE,MLP,TSTR,A_esters_flower,-0.017743229866027832,0.43636078332380124
1,1,KDE,MLP,TSTR,A_esters_fruity,0.010340392589569092,0.5714591531148498
1,1,KDE,MLP,TSTR,F_malt_all,-0.24280405044555664,0.8778779860093626
1,1,KDE,MLP,TSTR,F_malt_grain,-0.24736237525939941,0.5187936293397608
1,1,KDE,MLP,TSTR,F_malt_bread,-0.09487426280975342,0.44428229374953127
1,1,KDE,MLP,TSTR,F_malt_cara,-0.033734798431396484,0.553669599978129
1,1,KDE,MLP,TSTR,F_malt_burn,-0.11157476902008057,0.9210533424424892
1,1,KDE,MLP,TSTR,F_hops_all,-0.1553022861480713,0.6800846824789982
1,1,KDE,MLP,TSTR,F_hops_citrus,-0.21739864349365234,0.44848245734307934
1,1,KDE,MLP,TSTR,F_hops_tropical,-0.19997036457061768,0.4001864959654157
1,1,KDE,MLP,TSTR,F_hops_noble,-0.1196662187576294,0.540104122278352
1,1,KDE,MLP,TSTR,F_hops_woody,-0.03330504894256592,0.5359878483024669
1,1,KDE,MLP,TSTR,F_esters_all,0.005445003509521484,0.6027879741815159
1,1,KDE,MLP,TSTR,F_esters_ethac,0.0658106803894043,0.44275713445923753
1,1,KDE,MLP,TSTR,F_esters_isoaa,-0.026977181434631348,0.6326296742388506
1,1,KDE,MLP,TSTR,F_esters_flower,-0.10519051551818848,0.38878637572963853
1,1,KDE,MLP,TSTR,F_esters_fruity,-0.0012614727020263672,0.5511393634121029
1,1,KDE,MLP,TSTR,acidity,-0.008985280990600586,0.9518826627266348
1,1,KDE,MLP,TSTR,bitternes,-0.11525726318359375,0.7317540493779146
1,1,KDE,MLP,TSTR,sweetness,-0.07780873775482178,0.6746712095794969
1,1,KDE,MLP,TSTR,X4vg,-0.06118655204772949,0.8551916431342531
1,1,KDE,MLP,TSTR,diacetyl,-0.06162416934967041,0.6482477484979159
1,1,KDE,MLP,TSTR,dms,0.02480214834213257,0.4702867748030525
1,1,KDE,MLP,TSTR,metallic,-0.08657729625701904,0.5367739375586249
1,1,KDE,MLP,TSTR,stale_hops,-0.06431102752685547,0.40826753172107466
1,1,KDE,MLP,TSTR,t2n,-0.04511463642120361,0.44863590078324733
1,1,KDE,MLP,TSTR,orange,-0.008548855781555176,0.8837622201120546
1,1,KDE,MLP,TSTR,coriander,-0.20477330684661865,0.37720060377896875
1,1,KDE,MLP,TSTR,clove,-0.0006982088088989258,0.3628104450847776
1,1,KDE,MLP,TSTR,lactic,0.00147932767868042,0.8201221063461386
1,1,KDE,MLP,TSTR,acetic,0.0415724515914917,0.6616692894980513
1,1,KDE,MLP,TSTR,barnyard,-0.03029465675354004,0.40389332925874855
1,1,KDE,MLP,TSTR,alcohol,-0.18275487422943115,0.7550547257225181
1,1,KDE,MLP,TSTR,aftertaste,-0.24875366687774658,0.7325495494188914
1,1,KDE,MLP,TSTR,body,-0.1904888153076172,0.6775019574225045
1,1,KDE,MLP,TSTR,co2,-0.13430702686309814,0.6642130961477019
1,1,KDE,MLP,TSTR,overall,-0.16417217254638672,0.613852581028811
1,1,KDE,MLP,AUG,A_malt_all,-0.04748499393463135,0.9025057692620755
1,1,KDE,MLP,AUG,A_malt_grain,-0.018387556076049805,0.5560909568928701
1,1,KDE,MLP,AUG,A_malt_bread,-0.1334158182144165,0.5038279391214623
1,1,KDE,MLP,AUG,A_malt_cara,-0.033333539962768555,0.7095260022474831
1,1,KDE,MLP,AUG,A_malt_burn,0.04644167423248291,0.9054750549254881
1,1,KDE,MLP,AUG,A_hops_all,0.22801196575164795,0.516106034357013
1,1,KDE,MLP,AUG,A_hops_citrus,-0.047953128814697266,0.5536661012180816
1,1,KDE,MLP,AUG,A_hops_tropical,-0.16144013404846191,0.41586236414102934
1,1,KDE,MLP,AUG,A_hops_noble,-0.002203226089477539,0.5197201148905128
1,1,KDE,MLP,AUG,A_hops_woody,-0.021078109741210938,0.3963572481547744
1,1,KDE,MLP,AUG,A_esters_all,-0.09324443340301514,0.7010945141972831
1,1,KDE,MLP,AUG,A_esters_ethac,-0.15483033657073975,0.5321143915804959
1,1,KDE,MLP,AUG,A_esters_isoaa,-0.08485555648803711,0.5597578869409247
1,1,KDE,MLP,AUG,A_esters_flower,0.03361403942108154,0.4252084501354475
1,1,KDE,MLP,AUG,A_esters_fruity,-0.02519524097442627,0.5816283399566765
1,1,KDE,MLP,AUG,F_malt_all,0.11200624704360962,0.7420578692817125
1,1,KDE,MLP,AUG,F_malt_grain,-0.16633856296539307,0.5016613420201761
1,1,KDE,MLP,AUG,F_malt_bread,-0.21001935005187988,0.46706041374542034
1,1,KDE,MLP,AUG,F_malt_cara,-0.09394729137420654,0.5695663430871136
1,1,KDE,MLP,AUG,F_malt_burn,0.11191707849502563,0.8232698447218831
1,1,KDE,MLP,AUG,F_hops_all,0.35171735286712646,0.5094450604052456
1,1,KDE,MLP,AUG,F_hops_citrus,-0.14133858680725098,0.43424648263612525
1,1,KDE,MLP,AUG,F_hops_tropical,-0.14614903926849365,0.39110891885027144
1,1,KDE,MLP,AUG,F_hops_noble,0.04219317436218262,0.49954217573668086
1,1,KDE,MLP,AUG,F_hops_woody,0.09702843427658081,0.5010461294196187
1,1,KDE,MLP,AUG,F_esters_all,-0.19267702102661133,0.6601028646518781
1,1,KDE,MLP,AUG,F_esters_ethac,-0.15452778339385986,0.49220985785672083
1,1,KDE,MLP,AUG,F_esters_isoaa,-0.11694324016571045,0.6597580696427711
1,1,KDE,MLP,AUG,F_esters_flower,-0.2757161855697632,0.4177048286646114
1,1,KDE,MLP,AUG,F_esters_fruity,0.10381734371185303,0.5214179064505426
1,1,KDE,MLP,AUG,acidity,0.3411444425582886,0.7691943985336839
1,1,KDE,MLP,AUG,bitternes,0.47626370191574097,0.5014572960156483
1,1,KDE,MLP,AUG,sweetness,-0.12057960033416748,0.6879275249784904
1,1,KDE,MLP,AUG,X4vg,-0.03350400924682617,0.84396349007387
1,1,KDE,MLP,AUG,diacetyl,-0.1389479637145996,0.6714405163105361
1,1,KDE,MLP,AUG,dms,0.016844213008880615,0.47220173570038454
1,1,KDE,MLP,AUG,metallic,-0.0890728235244751,0.5373899801898868
1,1,KDE,MLP,AUG,stale_hops,-0.07433533668518066,0.41018567660901634
1,1,KDE,MLP,AUG,t2n,-0.1108696460723877,0.4625339340957856
1,1,KDE,MLP,AUG,orange,0.0193595290184021,0.8714488379167625
1,1,KDE,MLP,AUG,coriander,-0.059157609939575195,0.35367144527961136
1,1,KDE,MLP,AUG,clove,-0.7949577569961548,0.48590941577969127
1,1,KDE,MLP,AUG,lactic,0.2461085319519043,0.7126140737400196
1,1,KDE,MLP,AUG,acetic,0.3185478448867798,0.5579290903952638
1,1,KDE,MLP,AUG,barnyard,-0.021725177764892578,0.40221012081503976
1,1,KDE,MLP,AUG,alcohol,0.3243207335472107,0.570691440052723
1,1,KDE,MLP,AUG,aftertaste,0.4469187259674072,0.48752070896472094
1,1,KDE,MLP,AUG,body,0.3630455732345581,0.4955666512757943
1,1,KDE,MLP,AUG,co2,0.17147958278656006,0.5676671167746324
1,1,KDE,MLP,AUG,overall,0.015218138694763184,0.5645800121204995
1,1,GaussianCopula,GBDT,TSTR,A_malt_all,0.09900426864624023,0.837023092532432
1,1,GaussianCopula,GBDT,TSTR,A_malt_grain,0.0029508471488952637,0.5502341779767818
1,1,GaussianCopula,GBDT,TSTR,A_malt_bread,0.02987825870513916,0.4661232145423074
1,1,GaussianCopula,GBDT,TSTR,A_malt_cara,0.15726244449615479,0.6407582911945845
1,1,GaussianCopula,GBDT,TSTR,A_malt_burn,0.0077658891677856445,0.9236553264414159
1,1,GaussianCopula,GBDT,TSTR,A_hops_all,0.27657198905944824,0.4996102125028103
1,1,GaussianCopula,GBDT,TSTR,A_hops_citrus,0.019416391849517822,0.5355738103702633
1,1,GaussianCopula,GBDT,TSTR,A_hops_tropical,-0.9758278131484985,0.5424076172181282
1,1,GaussianCopula,GBDT,TSTR,A_hops_noble,0.11335486173629761,0.48883975321976914
1,1,GaussianCopula,GBDT,TSTR,A_hops_woody,0.02054905891418457,0.38819386210745754
1,1,GaussianCopula,GBDT,TSTR,A_esters_all,0.03282719850540161,0.6594318952917897
1,1,GaussianCopula,GBDT,TSTR,A_esters_ethac,-0.050299882888793945,0.5074608392122937
1,1,GaussianCopula,GBDT,TSTR,A_esters_isoaa,-0.004302859306335449,0.5385755191348054
1,1,GaussianCopula,GBDT,TSTR,A_esters_flower,0.0035715103149414062,0.43176719915550127
1,1,GaussianCopula,GBDT,TSTR,A_esters_fruity,0.06120568513870239,0.5565798542245044
1,1,GaussianCopula,GBDT,TSTR,F_malt_all,0.34962308406829834,0.6350609195202636
1,1,GaussianCopula,GBDT,TSTR,F_malt_grain,-0.05357515811920166,0.4767943428043566
1,1,GaussianCopula,GBDT,TSTR,F_malt_bread,-0.170235276222229,0.4593180316192785
1,1,GaussianCopula,GBDT,TSTR,F_malt_cara,0.17708057165145874,0.49399753051692696
1,1,GaussianCopula,GBDT,TSTR,F_malt_burn,0.2077224850654602,0.7775961691327372
1,1,GaussianCopula,GBDT,TSTR,F_hops_all,0.450492262840271,0.4690315672493217
1,1,GaussianCopula,GBDT,TSTR,F_hops_citrus,0.04923051595687866,0.396338863637138
1,1,GaussianCopula,GBDT,TSTR,F_hops_tropical,-0.08579206466674805,0.38067162605549637
1,1,GaussianCopula,GBDT,TSTR,F_hops_noble,0.1526726484298706,0.46984956839853104
1,1,GaussianCopula,GBDT,TSTR,F_hops_woody,0.19910287857055664,0.4718772679710201
1,1,GaussianCopula,GBDT,TSTR,F_esters_all,0.013766050338745117,0.6002610234873277
1,1,GaussianCopula,GBDT,TSTR,F_esters_ethac,-0.053601622581481934,0.47020402145211554
1,1,GaussianCopula,GBDT,TSTR,F_esters_isoaa,0.10011845827102661,0.5921910550053563
1,1,GaussianCopula,GBDT,TSTR,F_esters_flower,-0.050104618072509766,0.3789734338405027
1,1,GaussianCopula,GBDT,TSTR,F_esters_fruity,-0.10653650760650635,0.57938937518116
1,1,GaussianCopula,GBDT,TSTR,acidity,0.3202746510505676,0.7812818520728531
1,1,GaussianCopula,GBDT,TSTR,bitternes,0.5415104031562805,0.4691830700835049
1,1,GaussianCopula,GBDT,TSTR,sweetness,-0.01883113384246826,0.655952545146132
1,1,GaussianCopula,GBDT,TSTR,X4vg,0.1572580337524414,0.7621051297443509
1,1,GaussianCopula,GBDT,TSTR,diacetyl,-0.05358576774597168,0.6457888731470778
1,1,GaussianCopula,GBDT,TSTR,dms,0.08210521936416626,0.4562604713544709
1,1,GaussianCopula,GBDT,TSTR,metallic,0.011929154396057129,0.511864677762951
1,1,GaussianCopula,GBDT,TSTR,stale_hops,-0.00846099853515625,0.39741122148083946
1,1,GaussianCopula,GBDT,TSTR,t2n,-0.03661632537841797,0.4468081604382264
1,1,GaussianCopula,GBDT,TSTR,orange,-0.033300042152404785,0.8945408783107134
1,1,GaussianCopula,GBDT,TSTR,coriander,0.0017929673194885254,0.3433444274842885
1,1,GaussianCopula,GBDT,TSTR,clove,0.06098496913909912,0.35145074339636195
1,1,GaussianCopula,GBDT,TSTR,lactic,0.33786892890930176,0.6678393054486005
1,1,GaussianCopula,GBDT,TSTR,acetic,0.45233154296875,0.5001729427699365
1,1,GaussianCopula,GBDT,TSTR,barnyard,0.04162704944610596,0.3895410566629504
1,1,GaussianCopula,GBDT,TSTR,alcohol,0.5802816152572632,0.44979027589609755
1,1,GaussianCopula,GBDT,TSTR,aftertaste,0.4188864827156067,0.49972273172177395
1,1,GaussianCopula,GBDT,TSTR,body,0.5501456260681152,0.41647014950694367
1,1,GaussianCopula,GBDT,TSTR,co2,0.31446897983551025,0.5163636552150359
1,1,GaussianCopula,GBDT,TSTR,overall,-0.08452248573303223,0.5924814626956699
1,1,GaussianCopula,GBDT,AUG,A_malt_all,0.33039164543151855,0.7215833793252734
1,1,GaussianCopula,GBDT,AUG,A_malt_grain,0.03532207012176514,0.5412282697971517
1,1,GaussianCopula,GBDT,AUG,A_malt_bread,-0.030097484588623047,0.48031568802896746
1,1,GaussianCopula,GBDT,AUG,A_malt_cara,0.2564806342124939,0.6018582149791439
1,1,GaussianCopula,GBDT,AUG,A_malt_burn,0.20140886306762695,0.8286384933853116
1,1,GaussianCopula,GBDT,AUG,A_hops_all,0.2617354989051819,0.5047073502076601
1,1,GaussianCopula,GBDT,AUG,A_hops_citrus,0.09162330627441406,0.5154778530661858
1,1,GaussianCopula,GBDT,AUG,A_hops_tropical,-0.3705470561981201,0.4517500504397104
1,1,GaussianCopula,GBDT,AUG,A_hops_noble,0.1644924283027649,0.4745334203404801
1,1,GaussianCopula,GBDT,AUG,A_hops_woody,0.16306531429290771,0.3588418737925702
1,1,GaussianCopula,GBDT,AUG,A_esters_all,-0.05063819885253906,0.6872970758413924
1,1,GaussianCopula,GBDT,AUG,A_esters_ethac,-0.012761235237121582,0.49830979531919045
1,1,GaussianCopula,GBDT,AUG,A_esters_isoaa,-0.14492082595825195,0.5750452179336689
1,1,GaussianCopula,GBDT,AUG,A_esters_flower,0.11732363700866699,0.4063753338193153
1,1,GaussianCopula,GBDT,AUG,A_esters_fruity,0.002570927143096924,0.5736979244011111
1,1,GaussianCopula,GBDT,AUG,F_malt_all,0.5041568875312805,0.554504391172133
1,1,GaussianCopula,GBDT,AUG,F_malt_grain,-0.030507445335388184,0.4715458144869287
1,1,GaussianCopula,GBDT,AUG,F_malt_bread,0.16520506143569946,0.3879420074513236
1,1,GaussianCopula,GBDT,AUG,F_malt_cara,0.23169606924057007,0.47732331564661074
1,1,GaussianCopula,GBDT,AUG,F_malt_burn,0.4450501799583435,0.6507921554549265
1,1,GaussianCopula,GBDT,AUG,F_hops_all,0.48450571298599243,0.4542836470248441
1,1,GaussianCopula,GBDT,AUG,F_hops_citrus,0.14150571823120117,0.3766151059076335
1,1,GaussianCopula,GBDT,AUG,F_hops_tropical,-0.09944534301757812,0.38305751588914705
1,1,GaussianCopula,GBDT,AUG,F_hops_noble,0.10126960277557373,0.4838914149236435
1,1,GaussianCopula,GBDT,AUG,F_hops_woody,0.1732378602027893,0.47943637002476863
1,1,GaussianCopula,GBDT,AUG,F_esters_all,0.04568511247634888,0.5904675399957652
1,1,GaussianCopula,GBDT,AUG,F_esters_ethac,-0.04383647441864014,0.46801993419708865
1,1,GaussianCopula,GBDT,AUG,F_esters_isoaa,0.05921483039855957,0.6055003496353312
1,1,GaussianCopula,GBDT,AUG,F_esters_flower,-0.10480654239654541,0.38871883702869425
1,1,GaussianCopula,GBDT,AUG,F_esters_fruity,0.07698839902877808,0.5291651600593485
1,1,GaussianCopula,GBDT,AUG,acidity,0.6512649655342102,0.5596142763239781
1,1,GaussianCopula,GBDT,AUG,bitternes,0.6003716588020325,0.4380318950597435
1,1,GaussianCopula,GBDT,AUG,sweetness,0.08452898263931274,0.6217898420752604
1,1,GaussianCopula,GBDT,AUG,X4vg,0.28966033458709717,0.6996818585869053
1,1,GaussianCopula,GBDT,AUG,diacetyl,-0.021193861961364746,0.6357841653632792
1,1,GaussianCopula,GBDT,AUG,dms,0.1424465775489807,0.44100853210638113
1,1,GaussianCopula,GBDT,AUG,metallic,0.04187643527984619,0.5040479948602009
1,1,GaussianCopula,GBDT,AUG,stale_hops,-0.02315211296081543,0.40029545094785335
1,1,GaussianCopula,GBDT,AUG,t2n,0.1463775634765625,0.405457163150881
1,1,GaussianCopula,GBDT,AUG,orange,0.20785754919052124,0.7832287715223083
1,1,GaussianCopula,GBDT,AUG,coriander,0.059574127197265625,0.3332590738171542
1,1,GaussianCopula,GBDT,AUG,clove,0.21574252843856812,0.32118668707874437
1,1,GaussianCopula,GBDT,AUG,lactic,0.44326502084732056,0.612384553656074
1,1,GaussianCopula,GBDT,AUG,acetic,0.5521872043609619,0.45228226990019077
1,1,GaussianCopula,GBDT,AUG,barnyard,-0.026203393936157227,0.40309060785423534
1,1,GaussianCopula,GBDT,AUG,alcohol,0.6808242201805115,0.39223468998144634
1,1,GaussianCopula,GBDT,AUG,aftertaste,0.6075658202171326,0.41065964461194226
1,1,GaussianCopula,GBDT,AUG,body,0.5958821773529053,0.3947316029267882
1,1,GaussianCopula,GBDT,AUG,co2,0.4227043390274048,0.47385041262294814
1,1,GaussianCopula,GBDT,AUG,overall,-0.08466470241546631,0.5925202936809566
1,1,GaussianCopula,MLP,TSTR,A_malt_all,-0.016752004623413086,0.8891675635610083
1,1,GaussianCopula,MLP,TSTR,A_malt_grain,-0.23864102363586426,0.6132845544422322
1,1,GaussianCopula,MLP,TSTR,A_malt_bread,-0.6466841697692871,0.6072852910286757
1,1,GaussianCopula,MLP,TSTR,A_malt_cara,-0.5810822248458862,0.8776579405537589
1,1,GaussianCopula,MLP,TSTR,A_malt_burn,0.04449659585952759,0.906398103385079
1,1,GaussianCopula,MLP,TSTR,A_hops_all,-0.22078919410705566,0.6490138835817956
1,1,GaussianCopula,MLP,TSTR,A_hops_citrus,-0.043747544288635254,0.552554016881779
1,1,GaussianCopula,MLP,TSTR,A_hops_tropical,-0.6504112482070923,0.4957324086250457
1,1,GaussianCopula,MLP,TSTR,A_hops_noble,-0.3116384744644165,0.5945641056160613
1,1,GaussianCopula,MLP,TSTR,A_hops_woody,0.07289457321166992,0.37767816892690703
1,1,GaussianCopula,MLP,TSTR,A_esters_all,-0.4215233325958252,0.7994566592217868
1,1,GaussianCopula,MLP,TSTR,A_esters_ethac,-0.3718031644821167,0.5799516482176778
1,1,GaussianCopula,MLP,TSTR,A_esters_isoaa,-0.4898104667663574,0.6559636535810014
1,1,GaussianCopula,MLP,TSTR,A_esters_flower,-0.3809574842453003,0.5082960614105286
1,1,GaussianCopula,MLP,TSTR,A_esters_fruity,-0.023842692375183105,0.5812445322415353
1,1,GaussianCopula,MLP,TSTR,F_malt_all,0.036421775817871094,0.7729943672532597
1,1,GaussianCopula,MLP,TSTR,F_malt_grain,-0.29734110832214355,0.529084954999172
1,1,GaussianCopula,MLP,TSTR,F_malt_bread,-0.5028907060623169,0.5205238153742342
1,1,GaussianCopula,MLP,TSTR,F_malt_cara,-1.3105926513671875,0.8277664487996553
1,1,GaussianCopula,MLP,TSTR,F_malt_burn,0.11985135078430176,0.8195839689478877
1,1,GaussianCopula,MLP,TSTR,F_hops_all,0.08997601270675659,0.6035893959956844
1,1,GaussianCopula,MLP,TSTR,F_hops_citrus,0.16806560754776,0.3707435360780384
1,1,GaussianCopula,MLP,TSTR,F_hops_tropical,-3.161247730255127,0.7452276505449726
1,1,GaussianCopula,MLP,TSTR,F_hops_noble,-0.08557820320129395,0.5318188706936706
1,1,GaussianCopula,MLP,TSTR,F_hops_woody,0.1507532000541687,0.48591202242871484
1,1,GaussianCopula,MLP,TSTR,F_esters_all,-0.9926608800888062,0.8532314918761778
1,1,GaussianCopula,MLP,TSTR,F_esters_ethac,-1.2954559326171875,0.6940369425005168
1,1,GaussianCopula,MLP,TSTR,F_esters_isoaa,-1.1955251693725586,0.9249928332386236
1,1,GaussianCopula,MLP,TSTR,F_esters_flower,-0.0469965934753418,0.37841218021026357
1,1,GaussianCopula,MLP,TSTR,F_esters_fruity,-0.6058046817779541,0.6979656178592236
1,1,GaussianCopula,MLP,TSTR,acidity,0.27788758277893066,0.8052734907928827
1,1,GaussianCopula,MLP,TSTR,bitternes,0.45324134826660156,0.512360265337074
1,1,GaussianCopula,MLP,TSTR,sweetness,-1.7665131092071533,1.0809053698680653
1,1,GaussianCopula,MLP,TSTR,X4vg,-0.15096938610076904,0.8906343693825974
1,1,GaussianCopula,MLP,TSTR,diacetyl,-0.206825852394104,0.6911589185505647
1,1,GaussianCopula,MLP,TSTR,dms,-0.006295442581176758,0.4777262970061295
1,1,GaussianCopula,MLP,TSTR,metallic,0.09837573766708374,0.48896066318352926
1,1,GaussianCopula,MLP,TSTR,stale_hops,-0.11587321758270264,0.41804015360764696
1,1,GaussianCopula,MLP,TSTR,t2n,-0.02897787094116211,0.4451589152188383
1,1,GaussianCopula,MLP,TSTR,orange,0.12810510396957397,0.8217109023200174
1,1,GaussianCopula,MLP,TSTR,coriander,-0.13470244407653809,0.36606709007523414
1,1,GaussianCopula,MLP,TSTR,clove,-0.4516756534576416,0.43698143880781576
1,1,GaussianCopula,MLP,TSTR,lactic,0.3444611430168152,0.6645064496817356
1,1,GaussianCopula,MLP,TSTR,acetic,0.2362803816795349,0.59064742151723
1,1,GaussianCopula,MLP,TSTR,barnyard,-0.2520691156387329,0.4452460891995253
1,1,GaussianCopula,MLP,TSTR,alcohol,-0.17056453227996826,0.7511535356636582
1,1,GaussianCopula,MLP,TSTR,aftertaste,0.2785908579826355,0.556787438021627
1,1,GaussianCopula,MLP,TSTR,body,-0.0032597780227661133,0.6219487333436174
1,1,GaussianCopula,MLP,TSTR,co2,-0.046912431716918945,0.6381125611261399
1,1,GaussianCopula,MLP,TSTR,overall,-0.6775310039520264,0.7368697949097035
1,1,GaussianCopula,MLP,AUG,A_malt_all,0.15725892782211304,0.8095117784789514
1,1,GaussianCopula,MLP,AUG,A_malt_grain,-0.04055500030517578,0.5621106601724255
1,1,GaussianCopula,MLP,AUG,A_malt_bread,-0.46594929695129395,0.5729900630984727
1,1,GaussianCopula,MLP,AUG,A_malt_cara,-0.19295239448547363,0.7623591152174379
1,1,GaussianCopula,MLP,AUG,A_malt_burn,0.1559615135192871,0.8518909206008195
1,1,GaussianCopula,MLP,AUG,A_hops_all,-0.3396568298339844,0.6798771122378687
1,1,GaussianCopula,MLP,AUG,A_hops_citrus,-0.1936889886856079,0.5909117320558571
1,1,GaussianCopula,MLP,AUG,A_hops_tropical,-1.440345048904419,0.6028050062980408
1,1,GaussianCopula,MLP,AUG,A_hops_noble,-0.3850564956665039,0.6109776817825159
1,1,GaussianCopula,MLP,AUG,A_hops_woody,0.05290180444717407,0.38172872067334007
1,1,GaussianCopula,MLP,AUG,A_esters_all,-0.0809551477432251,0.6971428172635797
1,1,GaussianCopula,MLP,AUG,A_esters_ethac,-0.6373146772384644,0.6335953473730683
1,1,GaussianCopula,MLP,AUG,A_esters_isoaa,-0.34481751918792725,0.6232265584020684
1,1,GaussianCopula,MLP,AUG,A_esters_flower,0.055672645568847656,0.42032756282093386
1,1,GaussianCopula,MLP,AUG,A_esters_fruity,-0.20212554931640625,0.6298210646060342
1,1,GaussianCopula,MLP,AUG,F_malt_all,0.0887635350227356,0.751706645252024
1,1,GaussianCopula,MLP,AUG,F_malt_grain,-0.02721703052520752,0.4707923899490081
1,1,GaussianCopula,MLP,AUG,F_malt_bread,-0.8725787401199341,0.5810278365398536
1,1,GaussianCopula,MLP,AUG,F_malt_cara,-0.7686821222305298,0.7242208503437552
1,1,GaussianCopula,MLP,AUG,F_malt_burn,0.2825305461883545,0.7399752120428537
1,1,GaussianCopula,MLP,AUG,F_hops_all,0.05354750156402588,0.6155517728213432
1,1,GaussianCopula,MLP,AUG,F_hops_citrus,-0.10717833042144775,0.4276986128954707
1,1,GaussianCopula,MLP,AUG,F_hops_tropical,-1.8369066715240479,0.6153180988806805
1,1,GaussianCopula,MLP,AUG,F_hops_noble,-0.3197423219680786,0.5863781607141575
1,1,GaussianCopula,MLP,AUG,F_hops_woody,0.1543903946876526,0.48487036508723336
1,1,GaussianCopula,MLP,AUG,F_esters_all,-0.4754788875579834,0.7342038868343227
1,1,GaussianCopula,MLP,AUG,F_esters_ethac,-0.835559606552124,0.6206294309490569
1,1,GaussianCopula,MLP,AUG,F_esters_isoaa,-0.516477108001709,0.7687534719869472
1,1,GaussianCopula,MLP,AUG,F_esters_flower,0.056216418743133545,0.3592763848381383
1,1,GaussianCopula,MLP,AUG,F_esters_fruity,-0.23066234588623047,0.6110223852636447
1,1,GaussianCopula,MLP,AUG,acidity,0.5463141202926636,0.6382908749175696
1,1,GaussianCopula,MLP,AUG,bitternes,0.1034957766532898,0.656075408962631
1,1,GaussianCopula,MLP,AUG,sweetness,-0.6357302665710449,0.8311457331953328
1,1,GaussianCopula,MLP,AUG,X4vg,0.08231461048126221,0.7952698267072413
1,1,GaussianCopula,MLP,AUG,diacetyl,-0.21606814861297607,0.6938004501144476
1,1,GaussianCopula,MLP,AUG,dms,0.05231279134750366,0.4636058512909226
1,1,GaussianCopula,MLP,AUG,metallic,0.0453987717628479,0.5031206083402233
1,1,GaussianCopula,MLP,AUG,stale_hops,0.052790701389312744,0.3851532315025668
1,1,GaussianCopula,MLP,AUG,t2n,-0.01837027072906494,0.4428584255774551
1,1,GaussianCopula,MLP,AUG,orange,0.1437501311302185,0.8143052440287538
1,1,GaussianCopula,MLP,AUG,coriander,-0.12406980991363525,0.36434796319703455
1,1,GaussianCopula,MLP,AUG,clove,0.17686456441879272,0.32905148088312963
1,1,GaussianCopula,MLP,AUG,lactic,0.5332459807395935,0.5607173806565859
1,1,GaussianCopula,MLP,AUG,acetic,0.5756762027740479,0.4402608272860908
1,1,GaussianCopula,MLP,AUG,barnyard,-0.046009063720703125,0.4069618261076798
1,1,GaussianCopula,MLP,AUG,alcohol,0.054669201374053955,0.6750297998985212
1,1,GaussianCopula,MLP,AUG,aftertaste,0.38658177852630615,0.5134249191460948
1,1,GaussianCopula,MLP,AUG,body,0.18938177824020386,0.5590569769563578
1,1,GaussianCopula,MLP,AUG,co2,-0.07515597343444824,0.646662753755326
1,1,GaussianCopula,MLP,AUG,overall,-0.4490835666656494,0.6848606250449791
1,1,VAE,GBDT,TSTR,A_malt_all,-0.0712658166885376,0.9126930084950455
1,1,VAE,GBDT,TSTR,A_malt_grain,-0.02666473388671875,0.5583462466933885
1,1,VAE,GBDT,TSTR,A_malt_bread,-0.011445045471191406,0.47594717042231943
1,1,VAE,GBDT,TSTR,A_malt_cara,-0.027878761291503906,0.7076508141576499
1,1,VAE,GBDT,TSTR,A_malt_burn,-0.05448007583618164,0.9521865915332313
1,1,VAE,GBDT,TSTR,A_hops_all,0.009597957134246826,0.5845739138282298
1,1,VAE,GBDT,TSTR,A_hops_citrus,-0.008926630020141602,0.5432588364961656
1,1,VAE,GBDT,TSTR,A_hops_tropical,-0.0123213529586792,0.3882490762624664
1,1,VAE,GBDT,TSTR,A_hops_noble,0.00847768783569336,0.5169432290836328
1,1,VAE,GBDT,TSTR,A_hops_woody,0.018123149871826172,0.38867430949766574
1,1,VAE,GBDT,TSTR,A_esters_all,-0.056925177574157715,0.6893504339148571
1,1,VAE,GBDT,TSTR,A_esters_ethac,-0.019109725952148438,0.4998691953983578
1,1,VAE,GBDT,TSTR,A_esters_isoaa,-0.031477928161621094,0.5458134566272148
1,1,VAE,GBDT,TSTR,A_esters_flower,-0.005404233932495117,0.43370750584619466
1,1,VAE,GBDT,TSTR,A_esters_fruity,-0.007766366004943848,0.5766631278947433
1,1,VAE,GBDT,TSTR,F_malt_all,0.00592494010925293,0.7851315394825976
1,1,VAE,GBDT,TSTR,F_malt_grain,-0.06443393230438232,0.4792450930503883
1,1,VAE,GBDT,TSTR,F_malt_bread,0.01153862476348877,0.42214023235130665
1,1,VAE,GBDT,TSTR,F_malt_cara,-0.004291176795959473,0.5457276433680852
1,1,VAE,GBDT,TSTR,F_malt_burn,-0.03267824649810791,0.8877649059650263
1,1,VAE,GBDT,TSTR,F_hops_all,-0.012729287147521973,0.6367396017767467
1,1,VAE,GBDT,TSTR,F_hops_citrus,-0.0002783536911010742,0.40652707628043994
