target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
overall,50,121,121,0.14879044304209832,0.0006404338179177515,0.06404338179177514,-0.2936506451285919,0.010695019108571516,0.5397778049350124,0.041947623547956,0.20481118999692385,0.5269368767599353,0.02309866179422737,0.20289778609905595
overall,50,29,29,1.8456280608235607,0.007944076254379703,0.7944076254379703,-0.019024084089502853,0.010695019108571428,0.5508656115181926,0.0021838464782504285,0.0467316432222357,0.5328187393105533,0.0011678798454990424,0.18982270518956043
overall,50,147,147,0.050993323175666634,0.0002194888863961903,0.02194888863961903,-0.009407696846597835,0.010695019108571416,0.5514640328947434,1.475537835882168e-05,0.0038412730128053745,0.5357913822523371,-0.010008355774755895,0.15252241343266226
overall,50,25,25,2.0619953390939854,0.008875378825042756,0.8875378825042756,0.005660173800277735,0.010695019108571416,0.5514085446539557,0.00021598203017814122,0.014696327098229111,0.5358601237085502,-0.010267538364564954,0.050481306348693314
overall,50,110,110,0.2193434475927778,0.0009441127985440527,0.09441127985440527,0.07121174936919031,0.010695019108571397,0.5504644471392177,0.00363662383624197,0.06030442634037707,0.5362787975533868,-0.01184682300479789,0.08274691093969534
overall,50,1,1,33.276548823089044,0.14323115634427935,14.323115634427936,0.0005355664756473042,0.010695019108571421,0.5514594968986101,3.120580949333984e-05,0.005586216026367079,0.5364146064557529,-0.01235937433845935,0.15136691663069574
overall,50,10,10,4.832061176185845,0.020798482242580997,2.0798482242581,0.0016368066916507583,0.010695019108571421,0.5514564308854143,4.2325063083770154e-05,0.006505771521039866,0.5365067376161613,-0.012707157014408388,0.04716555875831492
overall,50,32,32,1.7130806714526785,0.007373556878979988,0.7373556878979988,0.0029671224234217005,0.010695019108571424,0.5514545053525554,4.930820043136386e-05,0.007021979808529046,0.5365151914775781,-0.012739072190163236,0.01958023066365647
overall,50,61,61,0.7706106365714271,0.0033169140572276634,0.33169140572276634,-0.0011389720273661565,0.010695019108571421,0.5514672002677256,3.268372304909839e-06,0.0018078640172733559,0.5365851956739457,-0.013003372665671531,0.014152157202237432
overall,50,35,35,1.49915077242777,0.006452745439763313,0.6452745439763313,0.00023262560244416967,0.010695019108571421,0.5514680283356864,2.652349442300306e-07,0.0005150096544272607,0.536716514551889,-0.013499259414523124,0.024684168516496737
