target,target_index_1based,k,cum_evr_percent,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std
overall,50,1,14.323115634427936,0.5514594968986101,3.120580949333984e-05,0.005586216026367079,0.5364146064557529,-0.01235937433845935,0.15136691663069574,0.5464554684166483,0.0987094225024244,-0.01529238004871294,0.013493257494746341
overall,50,2,22.498372323314324,0.49680845262516626,0.18840911796186088,0.43406119149477157,0.5505099634945763,-0.06626188644528042,0.17016610780551453,0.49609254887098675,0.08370104309122554,0.15579783567394084,0.11360399233823595
overall,50,3,28.32858601341222,0.490513215776347,0.20884672053089792,0.45699750604450584,0.6339651346574257,-0.4140483748232462,0.11184165397704243,0.4941309364554055,0.07825171232572711,0.1580245673265271,0.13312625760039173
overall,50,4,33.20609771142012,0.49049117470310505,0.2089178194331689,0.45707528858293023,0.6283093544670425,-0.3889306761486091,0.11354735054447838,0.4953419614092634,0.07757818670499765,0.15355456829135242,0.13298374294077372
overall,50,5,37.27551848649523,0.48764720531952394,0.2180649404207874,0.46697423956872297,0.5837100024595541,-0.19874770702515354,0.17157908272931002,0.4927015181582351,0.07490335356538108,0.16067972096707622,0.13915821539569712
overall,50,6,40.411781661541944,0.48755453225632683,0.21836211194478605,0.46729231958677225,0.5458950857870789,-0.04846005263406594,0.21611477423492112,0.4931402416069762,0.0750953361910464,0.1588118555038195,0.14308724238752427
overall,50,7,43.3565036214753,0.48695724096065157,0.22027607029488583,0.46933577563923917,0.5335901430562957,-0.0017263899721939868,0.23384262178079662,0.4931412053896205,0.0749906348159895,0.1586980561765432,0.1449314001508954
overall,50,8,45.89358459636036,0.48690248793435015,0.22045140332662516,0.4695225269639628,0.5352873970010912,-0.008109146769646802,0.23148025890296495,0.4977076919531573,0.07318665436602595,0.14164048125073353,0.14880388600014488
overall,50,9,48.25644333704925,0.4823786206957117,0.23486986098340423,0.4846337390064832,1.0285997434348477,-2.7224283050478952,0.0473053053295014,0.5172471117189964,0.05423596080995679,0.0635709540363802,0.16821650402183058
overall,50,10,50.33629156130735,0.4823652785288905,0.23491218604648845,0.4846774041014168,1.0356943519994677,-2.7739551472504003,0.0473478021231507,0.5184820742308637,0.054241527367888114,0.05852462584145226,0.1730827333634456
overall,50,11,52.222987299067626,0.481082023173086,0.23897755772190565,0.4888533090016939,1.1795729829635904,-3.895343288297912,0.0347882057689707,0.5188936645722289,0.049835565424299955,0.05710887685552053,0.1636139163920926
overall,50,12,53.816778306876955,0.4807502200605755,0.24002695273031527,0.4899254562995433,1.0465829511501394,-2.8537259741637535,0.0419592708753374,0.5224424950925292,0.049897663096319864,0.044018595524204465,0.16508858925483696
overall,50,13,55.38234310482218,0.48032634339480096,0.24136649586537184,0.49129064296541614,1.0194895225437808,-2.656781845712848,0.04221832963369463,0.5390164023728153,0.05197923290456183,-0.0229258013754996,0.21328970598597696
overall,50,14,56.81158323411232,0.48005138727494445,0.24223478562325818,0.4921735320222517,1.168444024997982,-3.8034065146209626,0.032593911536273536,0.5505885114006139,0.06149048112177343,-0.070739715475075,0.2563533648504734
overall,50,15,58.14572315320123,0.47978632840581376,0.2430713499832533,0.49302266680473555,1.1035515780634955,-3.284683931615259,0.03571047442293499,0.5645202512195546,0.0791045328690486,-0.13545471549043625,0.35237247067941524
overall,50,16,59.43462924548314,0.4771330143769999,0.25142013337185176,0.5014181223009909,1.308542197128611,-5.0243331787631105,0.030351501466523195,0.5634902148512948,0.07891482455966708,-0.12972768156174294,0.34139003097894965
overall,50,17,60.65497223755052,0.47675414054971305,0.2526085009989124,0.5026017319895671,1.4800025107450956,-6.7065220058364705,0.02536087397372939,0.5726554692037636,0.08069222445265274,-0.169784793183747,0.36581065253689843
overall,50,18,61.865327244686874,0.47606979288691553,0.25475261884954226,0.5047302436446045,1.4984177236128124,-6.899494866790954,0.024103695414922154,0.5855440277013966,0.07446838787014665,-0.22867659422657968,0.38910364966380007
overall,50,19,63.00285347619767,0.47528748128498105,0.2571998929886121,0.5071487878212985,1.2782851380740066,-4.748956173289591,0.030234209515050278,0.5940027532760737,0.07303586746781304,-0.26106372042947634,0.38420206027362225
overall,50,20,64.08643630652043,0.47396678587343577,0.2613222389248161,0.5111968690483306,1.158889777950862,-3.7251737527125472,0.033660056698229156,0.5856498115265085,0.06189473234530357,-0.21911555375128536,0.3212130673299137
overall,50,21,65.10043353414554,0.4733450590216034,0.26325889186231255,0.513087606420495,1.3345040657753557,-5.265753726977984,0.02624923185610252,0.5889037384559705,0.06992066847833003,-0.2349589011327966,0.3494606383405958
overall,50,22,66.1023177256293,0.4733192968962932,0.26333908494719704,0.5131657480261099,1.3495965633025322,-5.408279506760151,0.025817909235433638,0.5957277217711727,0.07588112854821771,-0.2688222241950057,0.39016421651783495
overall,50,23,67.07160716333205,0.4687978677440317,0.27734591480362925,0.5266364161389042,1.4637140352464864,-6.5378240009522175,0.020002020817362395,0.596489688666727,0.09484779582958404,-0.2550530632204799,0.37527698561296874
overall,50,24,67.99311962409811,0.4680250168013277,0.2797266573800169,0.5288919146479899,1.131019136923072,-3.5006311852871015,0.03494572607629449,0.5971038474099154,0.10159011420379058,-0.25749642291968006,0.39713080468245426
overall,50,25,68.88065750660239,0.4679548402681115,0.27994263941019504,0.5290960587740141,1.1146816632263612,-3.3715478097598277,0.036556973962325,0.602596789509256,0.10127761429789262,-0.2813594497877552,0.40148085944521056
overall,50,26,69.74972798205994,0.46579408362205704,0.2865769405145361,0.5353288153224481,0.9051873126045934,-1.8827729268440918,0.05862669683456997,0.5962087587078738,0.09763838892809014,-0.24236190828531484,0.3239065301990183
overall,50,27,70.584059290154,0.46541644500883605,0.2877332750017406,0.5364077506913378,0.8609047660605843,-1.6076166344085157,0.06434453472151114,0.6323152642222607,0.1518514464176588,-0.4446541444460956,0.7280124567276843
overall,50,28,71.41716850511489,0.46322225041385884,0.2944333725223852,0.5426171509659321,1.0860343962526748,-3.1497380115868356,0.047742582568015494,0.6338029722305014,0.15951898659925876,-0.46294360533417933,0.7897557059137963
overall,50,29,72.21157613055284,0.46250481975096147,0.29661721900063553,0.5446257605003968,1.0720575938026948,-3.0436145767211755,0.05287992698426909,0.6315450194732912,0.1540553734927286,-0.4463165775903521,0.7469673977565138
overall,50,30,72.98438814675106,0.46105591739002705,0.30101733158221133,0.548650463940578,1.3462652836757687,-5.376682769431858,0.03674918309483187,0.6316033294390364,0.163991394086357,-0.4516431758880393,0.801039419291211
overall,50,31,73.74493125927647,0.4574881716608978,0.31179322056376113,0.5583844737846502,1.4375013770234728,-6.270261923437159,0.02978371440650052,0.6562743537345356,0.24142700748885196,-0.6509140856675509,1.3594655966066223
overall,50,32,74.48228694717449,0.45747178245695097,0.3118425287641925,0.5584286245924295,1.4098268000464096,-5.993024384061737,0.030893146013742247,0.6600271097489262,0.24183120280580633,-0.6624096256925212,1.3538744832531893
overall,50,33,75.16846895200968,0.45644454754366975,0.3149295201371003,0.5611858160512438,1.805938577205399,-10.474650565358315,0.023171856049353894,0.6623566187944083,0.23310127583232,-0.6588273264459794,1.291398493588686
overall,50,34,75.84879393698762,0.4536079072518219,0.3234179995471902,0.5686985137550388,1.649310466984031,-8.570582004996226,0.026227250066240337,0.6522333039014204,0.19453754957797068,-0.547883769841475,0.95690095205036
overall,50,35,76.49406848096393,0.45360781833970204,0.3234182647821344,0.5686987469496786,1.648135129406555,-8.556946419869133,0.026267702446162375,0.6573596585315271,0.2024042270249983,-0.580142491868486,1.0192495028102326
overall,50,36,77.11763463195678,0.45266663538324275,0.32622300730547915,0.5711593536881624,1.7351116223204537,-9.592253261665146,0.025707527517626755,0.6596150794982838,0.2096187761091726,-0.5960994444398249,1.0647933754963543
overall,50,37,77.73524600914087,0.4519818289626635,0.3282600816564418,0.5729398586731788,1.7516906458959236,-9.795638668027792,0.02552525495899502,0.6628212179893656,0.20594519170214537,-0.5988668561618112,1.0180765018583855
overall,50,38,78.33985159178896,0.4506652732307856,0.3321677387577593,0.5763399506868833,1.932686595045525,-12.141846415590877,0.01938958604503369,0.6654355826102851,0.20705383133596006,-0.6054383307719501,1.0048789679120804
overall,50,39,78.9346850940845,0.45030246758747045,0.33324257544517033,0.5772716652020694,1.9219628277046372,-11.99641246982212,0.018432847998211738,0.6850324294980545,0.22782950298587992,-0.7238161192822146,1.1819497366250105
overall,50,40,79.50220116158103,0.445964228977118,0.346027845365554,0.5882413155887251,1.7751934395768008,-10.08727672298017,0.020717426938164946,0.6757972267584222,0.1932043883174984,-0.6825708023523658,1.0345194998300564
overall,50,41,80.05183418425511,0.44593475940750277,0.34611427221292734,0.5883147730704432,1.6959565123304619,-9.119590585834386,0.022125277207466626,0.6782944364334114,0.19248537523540163,-0.6897399161814788,1.0188455123058333
overall,50,42,80.59232979450547,0.4441243118935039,0.35141290687742877,0.5928008998621955,1.853070521372782,-11.081404166399492,0.016909630542911114,0.6828402677508113,0.17612096108777417,-0.6867521509195885,0.899490982929597
overall,50,43,81.11111661389474,0.4441072472898152,0.35146274728820803,0.5928429364411859,1.8166479652931102,-10.611145628839626,0.017754903151923015,0.6915276765370566,0.1768093882950486,-0.7030904043334589,0.8171746384371384
overall,50,44,81.60850524769371,0.4440384329636165,0.3516637131437851,0.5930124055563973,1.8525856795057822,-11.075082977658989,0.016869769280154764,0.7054709581043294,0.1868782763372937,-0.7464740201870713,0.765632072030762
overall,50,45,82.09744928298232,0.444012437723084,0.3517396217280053,0.5930764046292898,1.9114019702468128,-11.85397873908085,0.01612449470106636,0.7106760716220866,0.19107148098580662,-0.7757569781351841,0.8054200426449123
overall,50,46,82.58225041453946,0.4435952413614665,0.3529572669525406,0.5941020677901573,2.0764152917161622,-14.169174793195719,0.015544722291268843,0.7080023056525275,0.18033158078317682,-0.753343374196544,0.7234166619399065
overall,50,47,83.05629826474895,0.4291578360314098,0.39438963396239957,0.6280044856228335,3.5404557230723985,-43.101346903917594,0.009156003245209368,0.6970063283509648,0.09722826850533434,-0.6878235065718353,0.3131656840233173
overall,50,48,83.51782567095299,0.42122029145680956,0.4165847523098959,0.6454337706611704,2.561009233776604,-22.07574904389382,0.023426048653517304,0.683729931194186,0.12900729160266383,-0.6280318470854299,0.4734851635234637
overall,50,49,83.97245790791546,0.41752227052493546,0.42678374436871747,0.6532868775421081,2.3074564386733667,-17.732707005082535,0.02542020130494586,0.6648103932192159,0.1063197501965841,-0.5469805511350901,0.41533625700899435
