pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,35.22025125345876,0.15159737088687258,15.159737088687258,True
2,19.149230174938694,0.08242340260827044,8.242340260827044,True
3,13.51221602033914,0.058160187694224125,5.816018769422413,True
4,11.044072275897047,0.04753663762538246,4.753663762538246,True
5,9.828784817810247,0.042305715727866,4.2305715727866,True
6,7.627301885764925,0.03282994503705867,3.2829945037058668,True
7,7.174081610252564,0.030879163888285616,3.0879163888285617,True
8,6.121602796130452,0.02634901389058005,2.634901389058005,True
9,5.483610110209666,0.023602922923351435,2.3602922923351435,True
10,4.950961402054404,0.021310260580271276,2.131026058027128,True
11,4.139051073376608,0.017815581614533824,1.7815581614533824,True
12,3.6085174414351187,0.01553202312454448,1.553202312454448,True
13,3.4365526089775065,0.014791840543279804,1.4791840543279804,True
14,3.2951121914908486,0.014183043198995859,1.418304319899586,True
15,3.1059400825232006,0.013368795902511735,1.3368795902511734,True
16,2.9055937614970793,0.01250645181200969,1.2506451812009691,True
17,2.8553123011962667,0.012290026973609161,1.229002697360916,True
18,2.7388649272623278,0.011788806365952876,1.1788806365952875,True
19,2.627109486887685,0.011307781093839387,1.1307781093839386,True
20,2.467052724868893,0.010618854029120281,1.0618854029120282,True
21,2.3827667231204326,0.010256064559627836,1.0256064559627835,True
22,2.2654712332478018,0.00975119343438757,0.975119343438757,True
23,2.1315376613239656,0.009174707558945455,0.9174707558945455,True
24,2.0912575687981154,0.00900133127942788,0.900133127942788,True
25,2.0275627410519315,0.008727171724008312,0.8727171724008312,True
26,1.984329060508816,0.00854108241257969,0.8541082412579689,True
27,1.9154804810216632,0.008244739732783411,0.8244739732783412,True
28,1.85552795589092,0.007986688047619542,0.7986688047619542,True
29,1.7694227659249697,0.007616068306022132,0.7616068306022132,True
30,1.7189337351802088,0.007398750028976037,0.7398750028976037,True
31,1.6490005936209486,0.007097739104268276,0.7097739104268276,True
32,1.6207520551242454,0.006976149847659089,0.6976149847659089,True
33,1.5812613154758794,0.006806171153810835,0.6806171153810835,True
34,1.5028457347509032,0.006468649544753424,0.6468649544753424,True
35,1.48970453495302,0.006412086310001867,0.6412086310001867,True
36,1.4483961472957876,0.006234283973518046,0.6234283973518046,True
37,1.418217534549014,0.006104387161695199,0.61043871616952,True
38,1.387002378381543,0.005970028790065268,0.5970028790065268,True
39,1.3329433267023414,0.005737344189145514,0.5737344189145513,True
40,1.2731029747502483,0.005479775327310902,0.5479775327310902,True
41,1.2677385800603982,0.005456685539406537,0.5456685539406537,True
42,1.2242367340659746,0.005269441972232024,0.5269441972232024,True
43,1.206440757004854,0.005192843332562637,0.5192843332562637,True
44,1.1884871186060124,0.005115566076374672,0.5115566076374672,True
45,1.1600121856021952,0.004993002357322992,0.4993002357322992,True
46,1.0872472130474673,0.004679802475454776,0.46798024754547757,True
47,1.0554250528076567,0.004542831396129431,0.4542831396129431,True
48,1.0195047081780488,0.00438822063631368,0.43882206363136794,True
49,1.0003041075169623,0.004305576121408817,0.43055761214088173,True
50,0.9697361145600998,0.004174003313134381,0.4174003313134381,True
51,0.956466817414087,0.0041168887131738064,0.41168887131738063,True
52,0.9337333324052033,0.004019037720185662,0.40190377201856614,True
53,0.906561554389827,0.0039020831283569546,0.39020831283569546,True
54,0.8985435820613424,0.003867571633362364,0.3867571633362364,True
55,0.8881264884156802,0.003822733679266007,0.3822733679266007,True
56,0.8628213597374559,0.0037138136448810716,0.37138136448810716,True
57,0.8333885063890191,0.003587126780746798,0.35871267807467977,True
58,0.8169315030578501,0.003516291441733232,0.3516291441733232,True
59,0.8080072302508606,0.003477878987350643,0.34778789873506427,True
60,0.7745770938067243,0.003333986748852691,0.3333986748852691,True
61,0.7443955040001516,0.0032040771229691124,0.32040771229691123,True
