pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,35.965339479128474,0.15480442966897595,15.480442966897595,True
2,17.985050250185104,0.07741246118818075,7.741246118818075,True
3,13.8201470286023,0.0594856050210711,5.94856050210711,True
4,10.778059292499004,0.04639164667643354,4.639164667643354,True
5,10.299774662156251,0.0443329818482421,4.43329818482421,True
6,7.233504218024124,0.03113493466756208,3.113493466756208,True
7,6.836161428106818,0.029424665145097985,2.9424665145097983,True
8,5.992447485315566,0.025793094927517825,2.5793094927517823,True
9,5.33136405232087,0.02294761521592656,2.294761521592656,True
10,5.024338949698522,0.021626097148980644,2.1626097148980645,True
11,4.338810365247793,0.01867539897472148,1.867539897472148,True
12,3.8590932549590766,0.01661056837013925,1.661056837013925,True
13,3.482797853526185,0.014990892430762053,1.4990892430762053,True
14,3.205385281565409,0.01379683460710899,1.379683460710899,True
15,3.1097695518721293,0.013385278961675951,1.338527896167595,True
16,3.0187994060242995,0.012993719150234458,1.2993719150234457,True
17,2.851651996607484,0.012274272044766903,1.2274272044766903,True
18,2.7890767862612793,0.01200493162175541,1.200493162175541,True
19,2.652733209009344,0.011418072439520735,1.1418072439520734,True
20,2.625003238963937,0.011298715240067406,1.1298715240067405,True
21,2.370087118436435,0.010201488153566841,1.0201488153566842,True
22,2.2341461183543805,0.009616361771024418,0.9616361771024419,True
23,2.1720999294635033,0.009349298397690772,0.9349298397690772,True
24,2.1050331029749074,0.009060624858815924,0.9060624858815924,True
25,2.0476597905037894,0.008813674794005176,0.8813674794005176,True
26,2.0027770466538013,0.008620487473537695,0.8620487473537695,True
27,1.9232980944380744,0.008278388829492266,0.8278388829492266,True
28,1.8133978003133986,0.007805348602462121,0.7805348602462121,True
29,1.7944429834347861,0.00772376200662097,0.772376200662097,True
30,1.7265296801568943,0.0074314450054990605,0.743144500549906,True
31,1.6639118010472551,0.007161920924730298,0.7161920924730298,True
32,1.643014202882314,0.0070719720791966,0.70719720791966,True
33,1.5831302164778016,0.0068142154030213335,0.6814215403021333,True
34,1.5098264884496613,0.0064986965736608775,0.6498696573660877,True
35,1.4333600281280492,0.006169564499549301,0.6169564499549302,True
36,1.3942121959157967,0.006001061770917713,0.6001061770917713,True
37,1.3706335162889292,0.005899572834490379,0.589957283449038,True
38,1.3509633858206371,0.005814907337855059,0.581490733785506,True
39,1.305243019548414,0.005618114666701891,0.5618114666701891,True
40,1.2849130107667182,0.005530608877511661,0.5530608877511661,True
41,1.259516363575208,0.005421294922995328,0.5421294922995328,True
42,1.2362940416985368,0.005321339845529878,0.5321339845529879,True
43,1.2181406753360235,0.005243202906826667,0.5243202906826667,True
44,1.1693462569543431,0.005033178694126299,0.5033178694126299,True
45,1.1624159461123644,0.005003348784750806,0.5003348784750806,True
46,1.135873568376772,0.004889103299877755,0.4889103299877755,True
47,1.0911236938551592,0.004696487884497159,0.46964878844971586,True
48,1.0662790147169043,0.0045895497479466,0.45895497479465996,True
49,1.0539454012663303,0.004536462580589769,0.45364625805897685,True
50,1.0118067232241823,0.004355086452467722,0.43550864524677224,True
51,0.9697072088385492,0.004173878895186333,0.41738788951863326,True
52,0.941811850242006,0.004053809819223475,0.4053809819223475,True
53,0.8976236497918637,0.0038636119991041244,0.38636119991041246,True
54,0.8861388561704476,0.003814178379063892,0.38141783790638917,True
55,0.8750059130868381,0.0037662592177392647,0.37662592177392645,True
56,0.8351521917953759,0.003594718153924437,0.35947181539244366,True
57,0.8338646373109445,0.0035891761754385724,0.35891761754385726,True
58,0.8233805332684494,0.003544049790691655,0.3544049790691655,True
59,0.8123821660773138,0.003496709879961721,0.3496709879961721,True
60,0.7861379881351335,0.0033837479266669926,0.33837479266669923,True
61,0.7660900225121211,0.0032974561265827836,0.32974561265827834,True
62,0.7429685832637043,0.0031979352749012865,0.3197935274901286,True
63,0.7331589474658056,0.0031557119816709987,0.3155711981670999,True
64,0.7036474440841958,0.0030286865867816953,0.30286865867816953,True
65,0.6861973290355827,0.0029535766296151234,0.29535766296151234,True
66,0.6671472034274734,0.002871579799539402,0.2871579799539402,True
67,0.6587550699374797,0.002835457814944253,0.28354578149442533,True
68,0.6534532997159033,0.0028126375794821803,0.281263757948218,True
69,0.6238115821785043,0.0026850517080781624,0.2685051708078162,True
70,0.6094387013606322,0.0026231869891589353,0.26231869891589354,True
71,0.6003038501600914,0.0025838681491120808,0.2583868149112081,True
72,0.5909333458076087,0.00254353499494184,0.254353499494184,True
73,0.564311531321782,0.002428947593073347,0.24289475930733467,True
74,0.5580971679811144,0.002402199313017041,0.2402199313017041,True
75,0.5400122280423537,0.0023243568999225606,0.23243568999225606,True
76,0.5205448632080333,0.0022405641607470073,0.22405641607470073,True
77,0.4996703246960829,0.0021507145701204302,0.21507145701204303,True
78,0.4898224519561389,0.0021083266948761442,0.21083266948761442,True
79,0.4794957396949906,0.0020638777664051537,0.20638777664051539,True
80,0.46648584021561035,0.002007879683302812,0.2007879683302812,True
81,0.45552455632169114,0.001960699388991323,0.1960699388991323,True
82,0.4436436499459394,0.001909560793830388,0.1909560793830388,True
83,0.4341929380160426,0.0018688824048185872,0.1868882404818587,True
84,0.4249399373650396,0.0018290550179719694,0.18290550179719695,True
85,0.40568989210951245,0.0017461976803229472,0.17461976803229473,True
86,0.398544562051395,0.0017154422707963564,0.17154422707963565,True
87,0.39065886798177923,0.0016815001367675836,0.16815001367675836,True
88,0.38818089189000354,0.0016708342656489943,0.16708342656489944,True
