pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,34.58707633809342,0.14877996013701203,14.877996013701203,True
2,19.34747933628539,0.0832252248286702,8.32252248286702,True
3,14.020968199062805,0.06031267486582442,6.0312674865824425,True
4,11.835568100747539,0.050911945635853,5.0911945635853,True
5,9.142133941991956,0.03932585426304829,3.932585426304829,True
6,7.480711299749831,0.032179069375328044,3.2179069375328044,True
7,6.77757943842339,0.029154473446009972,2.9154473446009974,True
8,6.2637496993368265,0.02694418057964495,2.694418057964495,True
9,5.586839025243406,0.024032377855313015,2.4032377855313016,True
10,4.695213275816615,0.020196955567516255,2.0196955567516257,True
11,4.4220369383216696,0.019021858713258313,1.9021858713258313,True
12,3.7880864951956164,0.016294853957633613,1.6294853957633613,True
13,3.7318141164803604,0.01605279238005963,1.6052792380059628,True
14,3.4424378565849656,0.014808009849412006,1.4808009849412007,True
15,3.2375493191656695,0.01392666017614691,1.392666017614691,True
16,3.0738216280490116,0.013222368228497306,1.3222368228497305,True
17,2.8422337422587787,0.012226168489633078,1.2226168489633078,True
18,2.809404386747991,0.01208494955119279,1.208494955119279,True
19,2.6402534515117346,0.011357328946444797,1.1357328946444798,True
20,2.468646391986044,0.010619143063779079,1.061914306377908,True
21,2.3679249850721114,0.01018587929903889,1.018587929903889,True
22,2.2609879061207967,0.009725878164857388,0.9725878164857389,True
23,2.2323838177013102,0.009602834658860913,0.9602834658860913,True
24,2.148974239168641,0.00924403955146793,0.924403955146793,True
25,2.1360373443426615,0.009188390132659261,0.9188390132659261,True
26,2.023141190293469,0.008702755407860006,0.8702755407860006,True
27,1.9827377279911342,0.008528955649476902,0.8528955649476903,True
28,1.925313530138732,0.008281939400289902,0.8281939400289903,True
29,1.8679721992489098,0.00803527961209049,0.803527961209049,True
30,1.737247452776002,0.007472953314861972,0.7472953314861972,True
31,1.7154020751602972,0.0073789831168876805,0.7378983116887681,True
32,1.6608416861269488,0.0071442858436607725,0.7144285843660773,True
33,1.6276259124260126,0.007001404686582386,0.7001404686582385,True
34,1.600877323398284,0.006886342807099855,0.6886342807099854,True
35,1.5219152569534158,0.006546679142464962,0.6546679142464962,True
36,1.4897594646145749,0.006408357607115134,0.6408357607115134,True
37,1.4849287074521702,0.00638757759521044,0.638757759521044,True
38,1.444867496940649,0.006215250069036162,0.6215250069036161,True
