target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
coriander,41,18,18,2.811988572614195,0.012103550071363508,1.210355007136351,0.03745041023767862,-0.023744897257142843,0.3868402763842724,0.02553528206278588,0.15979762846421006,0.5638900231240951,0.007877425661192095,0.12911764979482296
coriander,41,171,171,0.008967459446091938,3.8598341215089595e-05,0.0038598341215089595,0.07231719269201442,-0.02374489725714274,0.39181646265352293,0.00030364524740966736,0.01742541957628456,0.5641580748521294,0.006933967297139687,0.14134530834730574
coriander,41,72,72,0.595701772926808,0.002564059579202587,0.2564059579202587,0.032347505303141795,-0.023744897257142853,0.39108440634733194,0.00403575159717573,0.06352756564811576,0.5642908938422417,0.006466319807020393,0.12010357732973576
coriander,41,88,88,0.3987069396982124,0.0017161411875693,0.17161411875693,0.06702951978185442,-0.023744897257142853,0.3895967578123955,0.011598450144547412,0.10769610087903571,0.5656774502307286,0.0015777668612906304,0.08271137307492553
coriander,41,34,34,1.580582615961668,0.006803249849779349,0.6803249849779349,-0.007298390695984513,-0.02374489725714286,0.3917691401954375,0.0005451115281193131,0.02334762360753877,0.5664755490764661,-0.0012415138122614522,0.08883458686257625
coriander,41,83,83,0.45547229144159773,0.001960474426984242,0.1960474426984242,-0.010406687576767971,-0.02374489725714286,0.39181338011352046,0.00031937501976797567,0.01787106655372819,0.5669653719802785,-0.002973779434973789,0.07453395984566458
coriander,41,105,105,0.2424908328388066,0.001043745328731041,0.10437453287310411,-0.047004402529041214,-0.023744897257142825,0.39119569159254486,0.003468856608135007,0.05889699999265711,0.567405363162788,-0.004531090958566075,0.05037160957705806
coriander,41,149,149,0.047843986858062536,0.00020593330150409103,0.020593330150409102,-0.015512608681570225,-0.02374489725714286,0.39186135659176247,7.454370698489754e-05,0.008633869757235818,0.5674964764818917,-0.004853729820893049,0.06067802795188548
coriander,41,138,138,0.07647388584471335,0.00032916403554681805,0.032916403554681804,-0.008586621089814776,-0.02374489725714286,0.39186880970740895,3.650662672027849e-05,0.006042071393165033,0.5675213265933039,-0.004941734856679814,0.05566776837263872
coriander,41,90,90,0.37729773726772353,0.001623990260595767,0.1623990260595767,-0.023419176794600698,-0.023744897257142846,0.39161335624771537,0.0013398044014054644,0.03660333866473543,0.5676251083397436,-0.005309312741501593,0.045881515967495345
coriander,41,121,121,0.14879044304209832,0.0006404338179177515,0.06404338179177514,-0.027638701818424555,-0.02374489725714285,0.3917317436948078,0.0007359092589996896,0.027127647502130325,0.5677469699174726,-0.005741012212294505,0.054210701719460665
coriander,41,21,21,2.355795283146291,0.010139972276251194,1.0139972276251195,-0.0019274884182028484,-0.02374489725714286,0.3918648593090572,5.6667630235374133e-05,0.007527790528135499,0.5677905404530289,-0.005895385052018032,0.04477853821628961
coriander,41,24,24,2.1409276566935853,0.0092151246076607,0.92151246076607,-0.0004882355743812929,-0.02374489725714286,0.39187531537602305,3.304264330816764e-06,0.0018177635519623706,0.5678067664629243,-0.005952877738227391,0.04801791489240701
coriander,41,7,7,6.841401450017579,0.029447219599333545,2.9447219599333545,0.001493131766902661,-0.02374489725714286,0.3918566126435721,9.875413634030661e-05,0.009937511576861093,0.5678301220014177,-0.006035634956866653,0.04135092636318974
coriander,41,40,40,1.318496380950985,0.0056751606749652775,0.5675160674965277,0.004889108039867586,-0.023744897257142857,0.391835978189869,0.00020405731136452498,0.01428486301524974,0.5678326195341317,-0.006044484830580954,0.03756594869702168
coriander,41,56,56,0.8711000307818646,0.003749447256797635,0.3749447256797635,0.003714005895302538,-0.023744897257142857,0.39186071897268376,7.779777130534349e-05,0.008820304490511431,0.5678364756839538,-0.006058148967865051,0.05874777587563409
coriander,41,51,51,0.9645910051163866,0.0041518573875139455,0.41518573875139453,0.0013758917477956886,-0.02374489725714286,0.3918736462365123,1.1822945530148843e-05,0.003438451036478776,0.5678868631630637,-0.0062367038345139125,0.04409788440515704
coriander,41,120,120,0.1515182600336935,0.0006521750710170109,0.06521750710170109,-0.007107357944651087,-0.023744897257142853,0.39186625280564835,4.9555892249752986e-05,0.007039594608335871,0.5681032202111743,-0.007003574451295069,0.01262554641949648
coriander,41,147,147,0.050993323175666634,0.0002194888863961903,0.02194888863961903,0.0051505455583288045,-0.023744897257142857,0.39187424666508164,8.758580593681842e-06,0.0029594899211879194,0.5681414705712782,-0.007139182012365408,-0.010346961104333148
coriander,41,39,39,1.3819623178331806,0.005948335022955433,0.5948335022955432,0.0035679507870010163,-0.02374489725714286,0.3918536435953733,0.00011390633053753874,0.010672690876130294,0.5681660981286406,-0.007226497995601822,-0.01018292789166611
coriander,41,41,41,1.2769491345747037,0.005496330226740839,0.5496330226740839,-0.0018095104341976772,-0.02374489725714286,0.3918706584681044,2.707133859047861e-05,0.00520301245340676,0.5682038402773635,-0.007360318563344848,0.03528166386594645
coriander,41,66,66,0.6772016658621743,0.0029148568920227165,0.29148568920227164,0.003668866684879355,-0.02374489725714286,0.391864398467038,5.901954121900754e-05,0.007682417667569277,0.5682916515156828,-0.007671701155050892,-0.01863597161030648
coriander,41,111,111,0.2147939504540835,0.0009245305474090419,0.09245305474090419,-0.001512961987994181,-0.02374489725714286,0.3918753390568018,3.1834059850410767e-06,0.0017842101851871842,0.5683210458285407,-0.007775945457040301,-0.004669006333113438
coriander,41,42,42,1.255720404848894,0.005404956102503587,0.5404956102503587,0.0023857807064613544,-0.02374489725714286,0.3918668952231994,4.627729279160775e-05,0.006802741564365296,0.5683284488327877,-0.007802200399559256,-0.02201359843305811
coriander,41,46,46,1.1263267668504144,0.0048480113155713565,0.48480113155713567,-0.004105028354045976,-0.023744897257142863,0.3918518835744319,0.0001228883397157432,0.01108550132901874,0.5685073344115293,-0.008436726623535451,0.03311448841696693
coriander,41,97,97,0.3149723405638439,0.0013557251022414056,0.13557251022414055,-0.0024864706614821422,-0.02374489725714286,0.39187349237464647,1.2608198725616582e-05,0.003550802546685808,0.5686232210287786,-0.0088478953980069,-0.03869201750764709
coriander,41,119,119,0.15928142335834425,0.0006855897999839676,0.06855897999839676,-0.03581391922498309,-0.02374489725714285,0.39161669708948826,0.0013227652484941732,0.03636983981947313,0.5687538697314338,-0.00931154093961628,0.06793211667397869
coriander,41,130,130,0.1079222956184087,0.00046452639301430084,0.046452639301430086,-0.02184522798399921,-0.02374489725714284,0.39181062070180206,0.00033345580851862344,0.018260772396552417,0.5690132295660667,-0.010232271592414355,0.016613527991871692
coriander,41,36,36,1.4487161870049226,0.006235661509928422,0.6235661509928423,0.016588729540771584,-0.02374489725714287,0.3913698787370233,0.002581211046129628,0.05080562022187702,0.5691684500189511,-0.010783506925438058,0.04996951016283153
coriander,41,103,103,0.26115338772056274,0.0011240739508565963,0.11240739508565964,0.003983393152109566,-0.023744897257142863,0.3918707058132082,2.6829708736686442e-05,0.005179740219031708,0.5692321673868943,-0.011009830326183856,0.035761029518818106
