target,target_index_1based,k,cum_evr_percent,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std
F_esters_fruity,30,1,14.323115634427936,0.46114628392508866,0.0012166287049958369,0.034880205059544166,0.5960296311571412,-0.011247649633750356,-0.20887139365747695,0.45683713926126235,0.096764765536162,-0.03061505849149544,0.025975202710311077
F_esters_fruity,30,2,22.498372323314324,0.44668954898196006,0.0628578756877003,0.25071472969831776,0.5588192651274173,0.11107614054717052,0.38656609914620293,0.45416310510638536,0.09713087219715576,-0.02459269708089005,0.14562512810583608
F_esters_fruity,30,3,28.32858601341222,0.4465555007827681,0.06342025000468576,0.2518337745511632,0.5463296066642174,0.1503671485424104,0.4226140442533792,0.4568276652158736,0.0981151499957012,-0.035498777662180105,0.13822471663364216
F_esters_fruity,30,4,33.20609771142012,0.44654311828272936,0.06347218996727222,0.25193687694990663,0.5481467061583588,0.14470596940271974,0.4181336333353004,0.4573518347563715,0.0980537787598864,-0.03812697532524532,0.13900126639839022
F_esters_fruity,30,5,37.27551848649523,0.439601959888684,0.09236106705895164,0.3039096363377639,1.0606519128586445,-2.2023410500892773,-0.22973915298533257,0.4485931739260446,0.1025631629452834,0.0024115303908599506,0.16497285123338432
F_esters_fruity,30,6,40.411781661541944,0.437059907357732,0.10282778482630162,0.3206677171564075,0.634767183479647,-0.1469665595854981,-0.005382924572054873,0.4455959293519105,0.10103749407381517,0.017008587963073963,0.15269497884880218
F_esters_fruity,30,7,43.3565036214753,0.43678754365905614,0.10394562245194672,0.32240599009935755,0.5959213597234063,-0.010880287735747896,0.11572361772671957,0.44829380488284054,0.10034703961908897,0.002098244324921139,0.17327714036509348
F_esters_fruity,30,8,45.89358459636036,0.43648801698470047,0.10517413808518905,0.3243056245044001,0.6589823622045671,-0.23614496705107224,-0.06035624948055003,0.45661025844122616,0.10593435515311866,-0.029567550198943658,0.16221806791946983
F_esters_fruity,30,9,48.25644333704925,0.43563593226354697,0.10866437467662537,0.32964279861180856,0.5315130222366148,0.19582671394589124,0.48854668888166625,0.45860156328567897,0.1075902927666907,-0.035371519420328325,0.15096929474677923
F_esters_fruity,30,10,50.33629156130735,0.433852917146171,0.11594574163708238,0.34050806398245925,0.5318848498792651,0.19470117822254374,0.4435279776752483,0.4586300090773613,0.10483936244900362,-0.03878159496128908,0.161623101536956
F_esters_fruity,30,11,52.222987299067626,0.42831141130602396,0.13838516653110233,0.37200156791484384,0.6423373542574998,-0.17448690930318134,0.36885031627079196,0.4550237736246566,0.11310321435559716,-0.013341708522859208,0.16430292957991333
F_esters_fruity,30,12,53.816778306876955,0.4254081072085089,0.15002647009937753,0.3873325058646353,0.9499831933682061,-1.5689382637220755,0.3364008766780839,0.45727022564086417,0.11244753807314399,-0.024277833417820173,0.15172286193532003
F_esters_fruity,30,13,55.38234310482218,0.41184349344230026,0.2033669962712935,0.45096230027718875,0.8117760136457063,-0.8758333495726323,0.35154241494636373,0.44436825017124687,0.11312506799697379,0.020204541819344213,0.22727429252101877
F_esters_fruity,30,14,56.81158323411232,0.41172608901685953,0.20382112465019686,0.4514655298582572,0.8921619931252562,-1.2657357611936075,0.3463799116769074,0.4512176138396972,0.12547170254526108,-0.008964393357640344,0.2748880834433026
F_esters_fruity,30,15,58.14572315320123,0.4052774690325288,0.22856596233104054,0.47808572696854357,0.653328807904095,-0.21502563314291434,0.3740187578399972,0.46713143321320877,0.15886056896063083,-0.07934826307107783,0.42424110923366365
