target,target_index_1based,k,cum_evr_percent,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std
A_hops_all,6,1,14.323115634427936,0.6588493344122948,0.005138221275638788,0.07168138723293899,0.6608927882048893,-0.038617446363682806,-0.06971958690903837,0.6660482497011644,0.07736802473855378,-0.02774842099326256,0.0265384646986087
A_hops_all,6,2,22.498372323314324,0.5969334054062697,0.18333810908030623,0.4281799961234833,0.5966959340073451,0.1533581250950582,0.4245532734378224,0.6060458631604002,0.07498359353012611,0.150175605468164,0.03711462780499481
A_hops_all,6,3,28.32858601341222,0.5938921811247649,0.1916382818017912,0.437765098884997,0.6810211620395112,-0.10284582299954859,0.17273490391446103,0.6046146275606743,0.0698245973822166,0.15235101624590364,0.04564424704619152
A_hops_all,6,4,33.20609771142012,0.5163622545280915,0.38891798815362055,0.6236328953427814,0.6850864718080649,-0.11605184905038146,0.4301225017605017,0.5315024982290598,0.024176857398097974,0.32701588224556427,0.15274803406682705
A_hops_all,6,5,37.27551848649523,0.5134008921621374,0.3959070586517288,0.6292114578198081,0.6048758770099407,0.12998624785014568,0.41126940060200345,0.5363983321131706,0.029009623193918064,0.3153462711062948,0.15062822200405632
A_hops_all,6,6,40.411781661541944,0.5130386729286904,0.3967591681655285,0.6298882187861022,0.5673131041669094,0.23468677454886788,0.504014617326359,0.5416743732983953,0.031500285303338454,0.3025598541394182,0.1480867700697647
A_hops_all,6,7,43.3565036214753,0.5129440456373914,0.39698167685578956,0.6300648195668356,0.567002422193153,0.235524773586976,0.5038040573770369,0.5455677103308607,0.030077993900698593,0.2932326419246414,0.14444608583379948
A_hops_all,6,8,45.89358459636036,0.5099529860799757,0.4039937671874274,0.635605040247029,0.6681974213673593,-0.061703327613799486,0.4422789815677898,0.5410394064289665,0.0323117966204438,0.30635520419700574,0.13425597493076716
A_hops_all,6,9,48.25644333704925,0.5098987181047634,0.40412061154901857,0.6357048147914399,0.7227273377775029,-0.24205993512719481,0.4219379958746758,0.5444626417538461,0.032521416422910995,0.29769659686212846,0.13413223082112732
A_hops_all,6,10,50.33629156130735,0.509898199205471,0.40412182434373534,0.6357057686884203,0.723863343277273,-0.24596762136039807,0.4215350877737005,0.546640600782452,0.03410482980560302,0.29231500446197123,0.13385142906208441
A_hops_all,6,11,52.222987299067626,0.5067717876749401,0.41140660818764174,0.6414098597524378,0.602215249520115,0.13762315867094366,0.471833899619069,0.5442243902109383,0.03919344602377136,0.2989339653219875,0.13301186454663033
A_hops_all,6,12,53.816778306876955,0.5021847611750488,0.42201364889973714,0.6496257760432055,0.6967203912489239,-0.15427856464780887,0.22166612298951166,0.550048712529677,0.06267449092277355,0.2829946085999334,0.1630371054413109
A_hops_all,6,13,55.38234310482218,0.5021564466023691,0.42207882401633534,0.6496759376922739,0.6926388484157435,-0.14079413753942172,0.227269700161967,0.5647827508903231,0.06126001294306014,0.23790493877981858,0.20170217588800007
A_hops_all,6,14,56.81158323411232,0.5012891111982416,0.4240734956527811,0.6512092564243707,0.5786754672994262,0.20372380972651127,0.4708221213502609,0.5655636482490082,0.055862119022003234,0.23801365669900093,0.18672516621150526
A_hops_all,6,15,58.14572315320123,0.5008856340632061,0.4250002249777086,0.651920413070268,0.5957673612495537,0.1559911474492992,0.427748863256166,0.561848997113491,0.05090345681257656,0.2499249513249036,0.16932705296739575
A_hops_all,6,16,59.43462924548314,0.4984635172433276,0.43054779581684277,0.6561614098808638,0.6915432570950769,-0.13718805717227678,0.2391936917840109,0.5698919580669249,0.07171753581507942,0.23156132409692756,0.17317024984372867
A_hops_all,6,17,60.65497223755052,0.49754424448465295,0.4326462410373765,0.6577584975029792,0.8918906008591905,-0.8915453682711922,0.05335639500975059,0.571493760397169,0.0775900110150697,0.23007854225505966,0.16645211640556715
A_hops_all,6,18,61.865327244686874,0.48860079465155437,0.4528595024493879,0.6729483653664582,0.945506536592426,-1.1258012549752041,0.0316762600773866,0.5528633393985263,0.0624684677848748,0.2765123071342809,0.15917587859533558
A_hops_all,6,19,63.00285347619767,0.4868617099981198,0.4567474627894885,0.6758309424623058,0.7021042259938098,-0.17218662607549318,0.2182551671381287,0.5504830095033133,0.059121405384949505,0.2778523417977473,0.1850550059752548
A_hops_all,6,20,64.08643630652043,0.4868409923299435,0.4567936963958803,0.675865146605357,0.7114829880954919,-0.2037121066763401,0.20505397326253177,0.554614916458743,0.05600646472046174,0.2672657481089536,0.18365261095179208
A_hops_all,6,21,65.10043353414554,0.48505941872416997,0.460762102041849,0.6787945948826125,0.5932262152623178,0.16317574940152835,0.4389507445141808,0.5555607137326816,0.05125578686209411,0.2601379689368071,0.20913614129798264
A_hops_all,6,22,66.1023177256293,0.48339960449596553,0.4644462007358364,0.6815028985527769,0.6260358836723824,0.06805122400417607,0.35883891335379436,0.553661043654455,0.05273602708558692,0.2666911628550677,0.2007070732405272
A_hops_all,6,23,67.07160716333205,0.4818094679740267,0.46796379975063973,0.6840787964486548,0.6521424778885425,-0.01129664501698846,0.3066104066801562,0.5705161571671167,0.036902971819088144,0.22020840656233007,0.21145607672482
A_hops_all,6,24,67.99311962409811,0.48000250933031813,0.47194697043515044,0.6869839666507151,1.042275686980348,-1.583204581132355,-0.02653634380838734,0.5707738535848509,0.04927663331167172,0.22248150986660162,0.19948352755799845
A_hops_all,6,25,68.88065750660239,0.4799595086561438,0.4720415766872055,0.6870528194303591,1.0542119659482105,-1.6427097726381041,-0.029750290851999386,0.5837641198057826,0.05265029971402683,0.1784248855274738,0.25975722317307826
A_hops_all,6,26,69.74972798205994,0.47989331623280185,0.47218719079434923,0.6871587813557716,1.0916222288512039,-1.83359859988248,-0.04138251762091212,0.5909977946638106,0.05440527326697743,0.16013939663748222,0.2553471040238549
A_hops_all,6,27,70.584059290154,0.47651783150222654,0.4795861613724153,0.6925215963220316,0.9540735910283277,-1.1644987392046975,0.00316142121870012,0.6145219450940032,0.07368150536470616,0.09029550944100562,0.2846159566042887
A_hops_all,6,28,71.41716850511489,0.47643684727665203,0.47976303504896955,0.6926492871929991,0.9965098778081438,-1.3613306474096092,-0.013771730068658523,0.6183835503837009,0.07184573250286098,0.0801360127778999,0.2800019289446051
A_hops_all,6,29,72.21157613055284,0.47117098104506017,0.4911994257962736,0.7008562090730684,0.967930038350252,-1.227827309914764,-0.011608789275719584,0.609239638504768,0.06409533656986399,0.11097347638370758,0.24528667452151082
A_hops_all,6,30,72.98438814675106,0.47030505434656567,0.4930678733977951,0.7021879188634585,1.16599108183685,-2.2328387664808638,-0.07006615022700821,0.61481093731322,0.06244025178299726,0.09634612073773066,0.23966460794089353
A_hops_all,6,31,73.74493125927647,0.47019006738572877,0.4933157272457971,0.7023643835259569,1.15204027056807,-2.1559412423494817,-0.06887337372499923,0.6159936206553516,0.0583398616076496,0.09061750268192799,0.25274898525717016
A_hops_all,6,32,74.48228694717449,0.4700723455648946,0.49356941328590354,0.7025449546369997,1.2217839377211126,-2.549624477926615,-0.08158777968148942,0.6249967213927926,0.04933683904680294,0.06728483433736951,0.23411522810624216
A_hops_all,6,33,75.16846895200968,0.47000953909267645,0.4937047328553137,0.7026412547348138,1.3147798673474325,-3.11054756966914,-0.09665322937814491,0.6338813985560996,0.04631273930098646,0.04255961962348807,0.22882531884429685
A_hops_all,6,34,75.84879393698762,0.4695496551561494,0.4946950240331025,0.7033455935975587,1.256450754256937,-2.753915829742721,-0.08988944176812233,0.6312858239312449,0.04157856061191088,0.049570404856797756,0.23359898131720333
A_hops_all,6,35,76.49406848096393,0.4688227503869513,0.49625832742245024,0.7044560507387605,1.1579125721768069,-2.1881968371812923,-0.07036845859115382,0.6421161930898014,0.050263576357189525,0.022008116534204515,0.2124295013884451
A_hops_all,6,36,77.11763463195678,0.46510298675447237,0.5042202547828273,0.7100846814168207,1.3152400152072585,-3.113425299548143,-0.08844135468141763,0.6364697235538164,0.043450024941989455,0.03863493246313214,0.20707611575037635
A_hops_all,6,37,77.73524600914087,0.4648101739772984,0.5048443098888351,0.7105239685533733,1.3258727678063378,-3.1802021980376907,-0.09002341806070334,0.6504498292669525,0.040470692198762155,-0.007443764443754231,0.23703477007245585
A_hops_all,6,38,78.33985159178896,0.4642943290549825,0.5059427445989674,0.7112965236797991,1.2204131653741568,-2.541663990984127,-0.0716720531625363,0.6771072882985895,0.049432400798202915,-0.12846823406253519,0.46775631734242135
A_hops_all,6,39,78.9346850940845,0.462856987320071,0.5089969706585644,0.713440236220641,1.200727268031429,-2.428327755181241,-0.06848264909721975,0.6622099937180249,0.07042750956540993,-0.08653814752131558,0.49039951340930216
A_hops_all,6,40,79.50220116158103,0.4586956456185923,0.5177860633766757,0.7195735288187558,1.064720967412558,-1.6956605391675104,-0.024983966076266302,0.6324849266929735,0.08899356364545419,-0.013572388934057855,0.5581808574692501
A_hops_all,6,41,80.05183418425511,0.45869087716202833,0.5177960892152955,0.7195804952993764,1.0930997402677751,-1.8412743461320509,-0.032812716773795214,0.6468152696965809,0.10815975964080336,-0.08386466791940209,0.6935587432838873
A_hops_all,6,42,80.59232979450547,0.45861022965558146,0.5179656374937889,0.7196982961587373,1.0624947101056448,-1.6843994480932118,-0.021306836110214014,0.6503660725684904,0.1046107384364308,-0.09123844232396416,0.6816904144218685
A_hops_all,6,43,81.11111661389474,0.45510084191022354,0.5253146801073714,0.7247859546841208,0.6688858509072294,-0.06389215513495983,0.28402437041732687,0.650220470560701,0.08521387180334529,-0.0479542410766091,0.4773462184436388
A_hops_all,6,44,81.60850524769371,0.45219099245029915,0.531365413908846,0.7289481558443278,0.8231277600326493,-0.6111207273837866,0.09996936344918145,0.6558588702541369,0.09821015740115134,-0.0667021157759031,0.4912776395624051
A_hops_all,6,45,82.09744928298232,0.4506648538459576,0.5345233469396911,0.7311110359854317,0.5980113265845158,0.14962123368678837,0.43349122291850684,0.6604846222629099,0.0883494402781498,-0.07561273758758898,0.4661100919096818
A_hops_all,6,46,82.58225041453946,0.4498380792643524,0.5362296759361856,0.7322770486203876,0.6083703821200633,0.11990467648630931,0.45359942854925944,0.6746755956851958,0.11200923230539162,-0.11202265571691454,0.4473773898560399
A_hops_all,6,47,83.05629826474895,0.4493053239986701,0.5373275366295736,0.7330262864519755,0.6097196333421093,0.11599657537535124,0.40696934426634546,0.6787452605599904,0.10896857059198493,-0.12260997891197674,0.43645110544603594
A_hops_all,6,48,83.51782567095299,0.4417264037400231,0.552804687973474,0.7435083644273781,1.033814754767993,-1.5414351969465807,0.3571301001298056,0.6859390617215594,0.09609791482523561,-0.1376148341012467,0.38005681032765076
A_hops_all,6,49,83.97245790791546,0.43435266378677956,0.5676101390738926,0.7533990569903132,1.3633965132010795,-3.420159549333742,0.3244303711021054,0.6755924616862305,0.0490178869906389,-0.09734332236271262,0.313316972998672
A_hops_all,6,50,84.41565503101398,0.43232656500323696,0.5716346167907973,0.7560652199319827,1.4795923189575024,-4.205683069949802,0.31740003525693,0.6761785512626513,0.04006410096443349,-0.10421893594964018,0.3435987483094031
A_hops_all,6,51,84.83084076976537,0.43220486326367125,0.5718757561457353,0.7562246730606822,1.2680257744204007,-2.823400128880213,0.3309770607263787,0.7230946619767276,0.04487588759472955,-0.27636891354702753,0.4642930428460312
A_hops_all,6,52,85.23466865959466,0.4302940438228372,0.5756529452452992,0.7587179615939639,0.992962924407619,-1.3445508359381662,0.3539643028341096,0.7697260676408902,0.09505061286261578,-0.43213282421050836,0.46591031517667025
A_hops_all,6,53,85.63609930071438,0.42815472750955674,0.5798619547778954,0.7614866740645535,1.410892255426263,-3.7334880715837757,0.3205643611511739,0.7887178508730838,0.09399330658979388,-0.5193719868526842,0.5594203785787899
A_hops_all,6,54,86.03169607555824,0.4281002334526052,0.5799688954145059,0.76155688915176,1.4566824670607599,-4.045722639051725,0.3181366735132939,0.8050234851892494,0.09877027623233063,-0.5758234074843055,0.5487940259511337
A_hops_all,6,55,86.42269850628693,0.4242944804498909,0.5874037395706672,0.7664226898850701,1.1355394362183397,-2.0661827131353205,0.337111624690562,0.7802282624180842,0.0801119163589384,-0.48391847060755283,0.5245833509922616
A_hops_all,6,56,86.7976432319667,0.42174021823581515,0.592356464145072,0.7696469737126707,1.067890382183134,-1.7117330742206462,0.34194963395163486,0.8041004113031747,0.13519731015056374,-0.5764791767636114,0.603572764176357
A_hops_all,6,57,87.1611762279338,0.42031715791937013,0.5951028118173579,0.7714290711513,1.4796452926130383,-4.206055833439875,0.31081183227826154,0.8274133651858675,0.13498487102789825,-0.6625854873063408,0.6021010584485398
A_hops_all,6,58,87.5200268321761,0.4198816012787978,0.5959415322018995,0.7719724944594201,1.61856250616012,-5.2294906662312215,0.3049369417901925,0.8436331491194405,0.14747167595135202,-0.7302148693324723,0.6338109205274951
A_hops_all,6,59,87.87356206105731,0.41760943952615315,0.6003027717129867,0.7747920828925569,1.8685150956963104,-7.3020780045113085,0.29488731141382574,0.861767684533558,0.1358999971147538,-0.8101821848790722,0.6478699795374852
A_hops_all,6,60,88.21314044782565,0.41760910370316107,0.6003034145503006,0.7747924977374918,1.866284198642858,-7.28226545404288,0.29498742790946486,0.8758344713638058,0.13982276521938444,-0.8774769241557967,0.6941446732803522
A_hops_all,6,61,88.54483185354842,0.4175806390326467,0.600357900162648,0.7748276583619408,1.773181114648459,-6.476524869095848,0.29824727496446596,0.8820956908597809,0.14210357187320125,-0.9097367533365059,0.7244592120050543
A_hops_all,6,62,88.87005101953523,0.41652839601344005,0.6023694435380644,0.7761246314465637,1.9501799430584073,-8.043633605570834,0.2898955662859607,0.8977288894683133,0.1646143710160978,-0.9901559521280804,0.8099054832902872
A_hops_all,6,63,89.18631791298844,0.409180788548551,0.6162742063544036,0.7850313410013666,2.8085091337155377,-17.756217882669475,0.27226784571857315,0.8486536054498905,0.15391012409274663,-0.7515969642708114,0.6356056859764347
A_hops_all,6,64,89.4911837506726,0.4077550625088824,0.6189436119111869,0.7867296943113221,3.135354301632109,-22.37581901631242,0.2672076049319886,0.8449193960615868,0.1350569673403578,-0.7217521154949302,0.5620997141719191
A_hops_all,6,65,89.7873260375571,0.39717480647656833,0.6384620357207754,0.7990381941564347,4.107441503927639,-39.11773101895031,0.25729920203682327,0.7810328683882749,0.08634821658539014,-0.4479628676926811,0.3283989789721663
A_hops_all,6,66,90.07881172675937,0.3906212469424541,0.6502946735771626,0.8064085029172016,4.338396604172627,-43.7560850907709,0.25310183688999316,0.7957090784950493,0.09921343629795609,-0.5494020449418691,0.5722076335629194
A_hops_all,6,67,90.3643964835657,0.3905820029695736,0.6503649367134765,0.8064520672138411,4.398661784478212,-45.00814550875337,0.2526784416850756,0.8478113587328661,0.14769338936561321,-0.8663604406575907,1.1428345529460702
A_hops_all,6,68,90.64028215630685,0.38973446483003943,0.6518806621754446,0.8073912695685063,4.018408588239425,-37.39739615781138,0.25465559083722733,0.8696831438186367,0.16941325011565783,-0.9864464922195755,1.2765449400016242
A_hops_all,6,69,90.91083964333309,0.38910511558676525,0.6530040513941031,0.80808666081931,4.319249619543667,-43.3619057926618,0.25299067180005774,0.8628615687152239,0.16039690622794514,-0.9419541463823077,1.2089209061267272
A_hops_all,6,70,91.17667533747395,0.3889476755160632,0.653284798226039,0.8082603529965067,4.270102315039142,-42.35809077352744,0.2529827046566313,0.8633841995058054,0.15763367352473914,-0.9375982755123754,1.1822892275485308
A_hops_all,6,71,91.43553433173885,0.3886559241939981,0.6538047482687104,0.8085819366450813,4.3222640513242085,-43.42384831256299,0.25228209641511135,0.9019267936385422,0.17101494047535443,-1.081886356431261,1.142438413371748
A_hops_all,6,72,91.6919402896591,0.3810305414809116,0.6672561027745175,0.8168574556031907,4.411103185327725,-45.26877718250038,0.2536707141816164,0.9164664675611514,0.14374818944632187,-1.1106952612951873,1.0084149587743554
A_hops_all,6,73,91.94187988011637,0.38031362682760234,0.6685070500506283,0.8176228042628381,4.579827616393408,-48.876026961042086,0.25172706371076214,0.9745118156551216,0.22781286908630471,-1.409440798830583,1.272089142469244
A_hops_all,6,74,92.18863740838856,0.37796271678097143,0.6725926330932164,0.8201174507917854,4.703203874967531,-51.5994493762007,0.2515701014385685,0.9566655997111895,0.25824570006439324,-1.315700574227462,1.3276164181782348
A_hops_all,6,75,92.43016080211811,0.37641375839570584,0.6752706814201093,0.821748551212662,4.3793258789346465,-44.6045437315708,0.25455328150568146,0.9728626278217453,0.2477285780200877,-1.415722665099597,1.3470568335012956
A_hops_all,6,76,92.66168944532639,0.37592034979732825,0.6761214432333378,0.8222660416394062,4.826305545990373,-54.388960386028145,0.2513101415983514,0.9879075396723446,0.22646775149191786,-1.4948722321417156,1.3643295667124071
A_hops_all,6,77,92.88789775446259,0.37414653325045266,0.6791707366480824,0.8241181569702755,5.66169594304416,-75.22311135818745,0.24773186175772244,0.9572876129669329,0.19772452451330488,-1.3233724520928607,1.1902921134297673
A_hops_all,6,78,93.10810690781796,0.3740980074558993,0.6792539526286716,0.8241686433180234,5.692177102652899,-76.04605312895944,0.247476880966894,0.9937525766240001,0.19442690763433076,-1.4877842059267126,1.2176023437506147
A_hops_all,6,79,93.32620793088117,0.3592836537136864,0.7041541780985755,0.8391389504120136,5.16506512197944,-62.4373731209985,0.25166537822261975,0.8912739535813727,0.20838003503533462,-0.9117443414108454,0.8356389418048783
A_hops_all,6,80,93.53820647337261,0.3584833348359013,0.7054707272109508,0.8399230483865481,4.964451450033073,-57.605196116207125,0.25258740049448114,0.9488460308183374,0.22786591881715523,-1.1521785706005205,0.8380161692374062
A_hops_all,6,81,93.74441891990098,0.3582997868451563,0.705772255406085,0.8401025267228308,4.848106343982987,-54.89048303675468,0.2528081967433739,0.9330270531135205,0.2204847065931677,-1.0852920050074872,0.8606397142650404
A_hops_all,6,82,93.94468860680301,0.3552231424420571,0.7108035038174745,0.8430916342945617,4.614512449792252,-49.63434914917844,0.2547488006536573,0.9568318273106404,0.2550704782356508,-1.1888421291081825,0.9181531004586913
A_hops_all,6,83,94.14073604950144,0.3537218969331645,0.7132427453849144,0.8445370006014621,4.424688465933869,-45.5542124733937,0.2562193399210294,0.9799260585254439,0.30039716551235496,-1.342810510164177,1.2605700742334964
A_hops_all,6,84,94.33465959134033,0.3536826379178174,0.7133063952907563,0.8445746830747153,4.501282312089185,-47.1799219103216,0.2554727219751005,1.0582215611900587,0.36203428172110647,-1.741479843338738,1.5997822228433263
A_hops_all,6,85,94.52264670793473,0.35359618426444905,0.7134465360699562,0.8446576442973546,4.478537592065459,-46.6942513153218,0.2559250685320073,1.063582573732886,0.35339356494246055,-1.75543010475034,1.5702196261539163
A_hops_all,6,86,94.70141703843295,0.34594494133737735,0.7257134626408304,0.8518881749624366,5.077756372989327,-60.31084584531838,0.25495379959068487,1.1224975117358524,0.3354501383884799,-2.0138526437882076,1.430419673836306
A_hops_all,6,87,94.87353310453457,0.34591618286027126,0.7257590637425924,0.8519149392648262,5.163999950277583,-62.41121092340122,0.2543289147986846,1.1296731325089924,0.34005071665666653,-2.0746692099556645,1.5219676710061352
A_hops_all,6,88,95.0451472232915,0.3404709694311609,0.7343249948233077,0.8569276485347569,5.1459361239580605,-61.968358210686645,0.2529768277094019,1.0672538308487927,0.27071442495479225,-1.6719468479421775,1.0197861192645312
A_hops_all,6,89,95.21481092656595,0.33753453880565265,0.7388879215016941,0.8595859011766626,5.382556212416603,-67.89230822884768,0.2524727980975657,1.0602451208014114,0.24916903880358016,-1.639870184832527,0.9537699795200519
A_hops_all,6,90,95.37720995262553,0.3331942729017928,0.7455598874700791,0.8634580982711778,5.238148649141231,-64.24529895148049,0.2546991029559951,1.0686431345671608,0.269987493840493,-1.7005885637226938,1.0404718066432064
A_hops_all,6,91,95.53730458289881,0.3318920325860822,0.7475448836031892,0.8646067797578206,5.652169290038008,-74.96681352406331,0.2542846577734365,1.1159118734719162,0.24440661158342955,-1.9554429991980418,0.9834735217669972
