target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
F_malt_burn,20,2,2,18.993376531507604,0.08175256688886388,8.175256688886389,0.03844911076967071,-0.027291173765714258,0.571603212806026,0.07872053658188627,0.2805718028988057,0.8235426431828213,0.03385847990460733,0.29436718732512335
F_malt_burn,20,147,147,0.050993323175666634,0.0002194888863961903,0.02194888863961903,0.2648542488765115,-0.02729117376571414,0.5925299257247947,0.010028603747740839,0.10014291661291315,0.8270532226260642,0.025604030289459012,0.2696768821127999
F_malt_burn,20,13,13,3.6372389055710395,0.015655647979452337,1.5655647979452336,0.0645274880058977,-0.02729117376571421,0.5827436472846658,0.0424594743130523,0.20605696861075154,0.8425052498987486,-0.011145827460017799,0.21984018060632748
F_malt_burn,20,121,121,0.14879044304209832,0.0006404338179177515,0.06404338179177514,0.04469041652688584,-0.0272911737657143,0.5952754567715959,0.0008331383182885732,0.02886413550218396,0.8467047865175724,-0.021251229307541974,0.3443134654231771
F_malt_burn,20,1,1,33.276548823089044,0.14323115634427935,14.323115634427936,-0.013988551737672009,-0.027291173765714268,0.5900627155436392,0.018255639577423266,0.13511343226127928,0.847652510527128,-0.023538699497106297,0.21518564388774758
F_malt_burn,20,105,105,0.2424908328388066,0.001043745328731041,0.10437453287310411,0.0404757451145854,-0.027291173765714317,0.5951918525521313,0.0011137771337360602,0.0333732997130342,0.8523162081465193,-0.034832493883198534,0.1534455196639028
F_malt_burn,20,120,120,0.1515182600336935,0.0006521750710170109,0.06521750710170109,-0.044265597501678924,-0.027291173765714247,0.5952756887917705,0.0008323594287434899,0.028850640005788384,0.852389908463334,-0.03501146684973078,0.1598418288886857
F_malt_burn,20,110,110,0.2193434475927778,0.0009441127985440527,0.09441127985440527,-0.021580880185040133,-0.02729117376571428,0.5954382995049537,0.0002864021276879347,0.016923419503398148,0.8540948876514816,-0.03915613790301298,0.0666264317113286
F_malt_burn,20,60,60,0.7889342692592156,0.0033957838676834506,0.33957838676834506,0.016572964705965608,-0.02729117376571429,0.595342664029063,0.000607511494646773,0.024647748267265276,0.85430911162821,-0.039677485311362615,0.103928941787742
F_malt_burn,20,4,4,11.331805194940767,0.048775116980078984,4.877511698007899,-0.011797300266529977,-0.027291173765714282,0.5942055486249114,0.004421581495557159,0.06649497346083531,0.8546579438102622,-0.04052670254281332,0.10640631628378219
F_malt_burn,20,119,119,0.15928142335834425,0.0006855897999839676,0.06855897999839676,0.023253609563524097,-0.027291173765714292,0.5954516810097649,0.00024146775698474787,0.01553923283127888,0.8548825259638679,-0.04107362176932838,0.03099834249461921
F_malt_burn,20,22,22,2.3276533586627237,0.010018841914837696,1.0018841914837695,0.022599040759717595,-0.0272911737657143,0.5945303711548924,0.0033328178816176557,0.05773056280357674,0.8551471754746263,-0.04171830045480607,0.10695710051569333
F_malt_burn,20,37,37,1.4348816047509763,0.006176113771840935,0.6176113771840935,0.007967868474305927,-0.027291173765714286,0.5954475332733875,0.0002553957398003792,0.015981105712699145,0.855600856633505,-0.042823919103070374,0.07384669209017494
F_malt_burn,20,56,56,0.8711000307818646,0.003749447256797635,0.3749447256797635,-0.020691012446002986,-0.027291173765714303,0.5952121789801333,0.001045549937741308,0.03233496463182538,0.8556755679531762,-0.043006046440068335,0.00878419518047447
F_malt_burn,20,75,75,0.5611254707768586,0.002415233937295569,0.2415233937295569,0.0037214173732621125,-0.027291173765714286,0.5955170979621915,2.17866276910339e-05,0.004667614775347496,0.8559501323596453,-0.04367550176073154,0.05951417962525097
F_malt_burn,20,89,89,0.3941755864867702,0.0016966370327445393,0.16966370327445393,0.0031106192709207917,-0.027291173765714286,0.5955204012684525,1.0692929572786447e-05,0.0032700045218352434,0.8560483204521104,-0.04391496053399169,0.08119623658871027
F_malt_burn,20,162,162,0.01963327539417405,8.450686255006269e-05,0.008450686255006268,-0.013790927630197436,-0.02729117376571429,0.5955204680341516,1.0468705553878799e-05,0.003235537907961781,0.8560850780746834,-0.044004611211458045,0.07577074523236646
F_malt_burn,20,88,88,0.3987069396982124,0.0017161411875693,0.17161411875693,-0.021304943395001847,-0.02729117376571429,0.5953724895941931,0.0005073735599535611,0.022524954160968124,0.8561426206080613,-0.04414496335802087,0.059579263771156736
F_malt_burn,20,52,52,0.9382035888706446,0.004038278898292941,0.40382788982929413,-0.0007184443986176943,-0.027291173765714286,0.5955231809581599,1.3576776968227122e-06,0.001165194274262306,0.856179424653156,-0.044234737148937775,0.08863612827087253
F_malt_burn,20,150,150,0.04610350886314025,0.00019844181922539026,0.019844181922539027,-0.008777576359565139,-0.027291173765714292,0.5955206199372203,9.958558528033734e-06,0.003155718385389981,0.8562458683937477,-0.04439681895613834,0.06370690022519009
F_malt_burn,20,36,36,1.4487161870049226,0.006235661509928422,0.6235661509928423,0.0210575700483267,-0.027291173765714296,0.5949870753334162,0.0018009974101458326,0.042438159834586486,0.8562513271257886,-0.04441013545963868,0.07545822608939666
F_malt_burn,20,45,45,1.1359518750886102,0.004889440352886039,0.4889440352886039,0.0060301903703626125,-0.02729117376571429,0.5954891012900122,0.00011580711590686299,0.010761371469609466,0.8562773977948842,-0.04447373567770052,0.07921815298186301
F_malt_burn,20,96,96,0.32453806198654195,0.0013968985228363213,0.13968985228363212,0.007653029895556847,-0.027291173765714292,0.5955077172853138,5.329000065956713e-05,0.00730000004518011,0.8562812759190518,-0.04448319664915612,0.03886880111768679
F_malt_burn,20,44,44,1.155571006972621,0.00497388633798976,0.49738863379897597,-0.0017852429287656445,-0.027291173765714286,0.5955205107218393,1.0325344428019356e-05,0.0032133073970267694,0.8562852582841631,-0.04449291196871563,0.06031080618053192
F_malt_burn,20,171,171,0.008967459446091938,3.8598341215089595e-05,0.0038598341215089595,0.0061798833973993215,-0.027291173765714275,0.5955232993240468,9.601592064756304e-07,0.0009798771385349176,0.8565175047634515,-0.04505957522964388,0.03972277612667389
F_malt_burn,20,79,79,0.5067088423753145,0.002181010230632151,0.2181010230632151,-0.0018181535416964432,-0.027291173765714286,0.5955221869164484,4.696051630892484e-06,0.0021670375241189237,0.8568770345960673,-0.045937103008980795,-0.06946426991622272
F_malt_burn,20,72,72,0.595701772926808,0.002564059579202587,0.2564059579202587,-0.015135140240491306,-0.02729117376571429,0.5954096585084168,0.0003825736540737923,0.01955949012816349,0.8568824207645942,-0.045950252179710604,0.021202852469897934
F_malt_burn,20,78,78,0.5116066105971625,0.002202091533553649,0.2202091533553649,0.016164568799133475,-0.027291173765714296,0.5954119792775048,0.0003747810839973553,0.019359263518984166,0.856916294622906,-0.046032949805646206,0.05084608549281031
F_malt_burn,20,126,126,0.12786343418962204,0.0005503583809275011,0.0550358380927501,-0.0016153641404611301,-0.027291173765714286,0.5955233066943808,9.354067674882671e-07,0.0009671642918950573,0.8569503044424768,-0.04611598264813077,-0.07660721399630316
F_malt_burn,20,83,83,0.45547229144159773,0.001960474426984242,0.1960474426984242,0.003283184854741397,-0.027291173765714286,0.595519486615009,1.3764673072791389e-05,0.0037100772327225513,0.8573673399650701,-0.04713441668851237,-0.08420858462397939
