feature,ks_stat,p_value
beta.phellandrene,0.045,0.9468003718156517
limonene,0.035,0.9962936537490669
eucalyptol,0.0375,0.9910574454396103
benzyl.alcohol,0.0275,0.9999503768313441
ethyl.hex..2E..enoate,0.035,0.9962936537490669
phenylacetaldehyde,,
X.E..beta.ocimene,0.045,0.9468003718156517
prenyl.isobutyrate,0.05,0.8878743387468179
ethyl.furoate,0.0675,0.5708652482410211
ortho.cresol,0.03,0.9996962266099569
ethyl.5.methylhexanoate,0.0625,0.6677679087796531
X2.acetylpyrrole,0.045,0.9468003718156517
isoamyl.lactate,0.035,0.9962936537490669
n.octanol,0.0425,0.9672282978991504
cis.linalool.oxide,0.06,0.7161848267754904
meta.cymenene,0.0475,0.9202562631263042
terpinolene,0.0525,0.8503140351383752
linalool,0.045,0.9468003718156517
nonan.2.ol,0.0575,0.7634242438698546
n.nonanal,0.04,0.9817438034331898
X2.methyl.benzofuran,0.0625,0.6677679087796531
heptyl.acetate,0.03,0.9996962266099569
X4.methyl.1.pentanol,0.0375,0.9910574454396103
neo.allo.ocimene,0.225,2.37058383418446e-06
x.methyl.1.octanol,0.0525,0.8503140351383752
trans.dihydro.beta.terpineol,0.0375,0.9910574454396103
cis.beta.terpineol,0.0525,0.8503140351383752
y.methyl.1.octanol,0.025,0.9999954890545343
camphor,0.0425,0.9672282978991504
isobutyl.hexanoate,0.0675,0.5708652482410211
nerol.oxide,0.0625,0.6677679087796531
X.E..2.nonenal,0.055,0.8084857415008071
cis.dihydro.beta.terpineol,0.02,0.9999999982254489
X4.ethyl.phenol,0.0675,0.5708652482410211
isoborneol,0.035,0.9962936537490669
ethyl.benzoate,0.0325,0.9987683191704525
n.nonanol,0.0325,0.9987683191704525
terpinen.4.ol,0.05,0.8878743387468179
diethyl.succinate,0.0375,0.9910574454396103
vinyl.caprylate,0.04,0.9817438034331898
X1.alpha.terpineol,0.0475,0.9202562631263042
ethyl..E..linalool,0.04,0.9817438034331898
ethyl.nicotinate,,
citronellol,0.04,0.9817438034331898
nerol,0.0225,0.9999998266852096
hydroxy.methyl.furfural,0.03,0.9996962266099569
E.ocimenone,0.0225,0.9999998266852096
cumin.aldehyde,0.0275,0.9999503768313441
ethyl.phenylacetate,0.0625,0.6677679087796531
isopentyl.hexanoate,0.0475,0.9202562631263042
geraniol,0.06,0.7161848267754904
beta.cyclohomocitral,0.0475,0.9202562631263042
E.cinnamaldehyde,0.045,0.9468003718156517
n.decanol,0.0275,0.9999503768313441
neryl.formate,0.0275,0.9999503768313441
X4.ethyl.guaiacol,0.0475,0.9202562631263042
X2.undecanone,0.215,7.820358278708043e-06
trans.dihydro.alpha.terpinyl.acetate,0.0375,0.9910574454396103
terpinen.4.ol.acetate,0.045,0.9468003718156517
X2.undecanol,0.025,0.9999954890545343
delta.terpinyl.acetate,0.0325,0.9987683191704525
X.E.E..2.4.decadienal,0.055,0.8084857415008071
methyl.geranate,0.04,0.9817438034331898
car.3.en.2.one,0.04,0.9817438034331898
dimethoxy..E..citral,0.03,0.9996962266099569
X2.butyloctanoate,0.105,0.10326023610216986
X4.methoxysalicylaldehyde,0.0375,0.9910574454396103
ethyl.hydrocinnamate,0.055,0.8084857415008071
eugenol,0.0525,0.8503140351383752
gamma.nonalactone,0.075,0.4348842202177677
methyl.para.anisate,0.0325,0.9987683191704525
X.E..beta.damascenone,0.0375,0.9910574454396103
ethyl..9..decenoate,0.0475,0.9202562631263042
vanillin,0.04,0.9817438034331898
geosmin,0.54,3.981156939946004e-36
dodecanal,0.0475,0.9202562631263042
X4.8.alpha.epoxy.caryophyllane,0.04,0.9817438034331898
E.caryophyllene,0.0725,0.47833041734593434
X.E..alpha.ionone,0.055,0.8084857415008071
perillyl.acetate,0.035,0.9962936537490669
beta.humulene,0.0325,0.9987683191704525
X2.phenyl.ethyl.butyrate,0.06,0.7161848267754904
X.Z..beta.farnesene,0.06,0.7161848267754904
pentyl.octanoate,0.0425,0.9672282978991504
X.E..beta.farnesene,0.0675,0.5708652482410211
X2.methylbutyl.octanoate,0.0375,0.9910574454396103
alpha.humulene,0.075,0.4348842202177677
neryl.propanoate,0.03,0.9996962266099569
X9.epi..E..caryophyllene,0.025,0.9999954890545343
ethyl..E..cinnamate,0.0425,0.9672282978991504
linalool.isovalerate,0.1625,0.001654783216140878
alpha.terpinyl.isobutanoate,0.0275,0.9999503768313441
n.dodecanol,0.0825,0.31887048886973485
germacrene.D,0.08,0.3550125902842471
X.E..beta.ionone,0.04,0.9817438034331898
valencene,0.04,0.9817438034331898
neryl.isobutanoate,0.025,0.9999954890545343
E.methyl.isoeugenol,0.04,0.9817438034331898
X.Z..dihydro.apofarnesal,0.0375,0.9910574454396103
butylated.hydroxytoluene,0.0275,0.9999503768313441
X.E..dihydro.apofarnesal,0.0225,0.9999998266852096
Z.nerolidol,0.04,0.9817438034331898
X.E..ortho.methoxy.cinnamaldehyde,0.06,0.7161848267754904
alpha.calacorene,0.0275,0.9999503768313441
E.nerolidol,0.05,0.8878743387468179
dihydroisocaryophyllene.epoxide,0.07,0.5237842108066766
caryophyllene.alcohol,0.0475,0.9202562631263042
neryl.isovalerate,0.0425,0.9672282978991504
spathulenol,0.04,0.9817438034331898
caryophyllene.oxide,0.045,0.9468003718156517
humulene.epoxide.II,0.055,0.8084857415008071
alloaromadendrene.epoxide,0.0675,0.5708652482410211
X1.10.di.epi.cubenol,0.03,0.9996962266099569
isopropyl.laurate,0.0475,0.9202562631263042
caryophylla.4.12..8.13..dien.5.alpha.ol,0.07,0.5237842108066766
gamma.eudesmol,0.0425,0.9672282978991504
alpha.muurolol,0.075,0.4348842202177677
X1.2.dihydro.8.hydroxy..2E..linalool,0.03,0.9996962266099569
tau.cadinol,0.0375,0.9910574454396103
selin.11.en.4.alpha.ol,0.0325,0.9987683191704525
alpha.eudesmol,0.06,0.7161848267754904
X14.hydroxy.9.epi..E..caryophyllene,0.04,0.9817438034331898
tau.muurolol,0.26,2.3312500046609637e-08
n.tetradecanol,0.035,0.9962936537490669
foeniculin,0.62,1.8145566299225125e-48
cadalene,0.0625,0.6677679087796531
X2.3.dihydro.farnesol,0.035,0.9962936537490669
X2E.6Z.farnesal,0.325,6.707822936321859e-13
caryophyllene.acetate,0.045,0.9468003718156517
X14.hydroxy.alpha.humulene,0.03,0.9996962266099569
X2Z.6E.farnesal,0.0475,0.9202562631263042
X2Z.6Z.farnesol,0.3925,8.871297583414431e-19
X2Z.6E.farnesol,0.04,0.9817438034331898
ambroxide,0.065,0.6190713161830892
benzyl.benzoate,0.035,0.9962936537490669
X2E.6E.methyl.farnesoate,0.33,2.7069886059800647e-13
ethyl.tetradecanoate,0.0375,0.9910574454396103
X2.ethylhexylsalicylate,0.0325,0.9987683191704525
isopropyl.tetradecanoate,0.1,0.13591413534720856
ethyl.pentadecanoate,0.0525,0.8503140351383752
methyl.hexadecanoate,0.045,0.9468003718156517
Z.Z.geranyl.linalool,0.03,0.9996962266099569
ethyl.hexadecanoate,0.0325,0.9987683191704525
manool.oxide,0.0275,0.9999503768313441
X13.epi.manool.oxide,0.035,0.9962936537490669
isopropyl.hexadecanoate,0.0325,0.9987683191704525
manool,0.045,0.9468003718156517
ethyl.octadecanoate,0.0275,0.9999503768313441
ethyl.pentanoate,0.0725,0.47833041734593434
X2.ethyl.3.methylpyrazine,0.075,0.4348842202177677
esters_sum,0.0425,0.9672282978991504
aroma_hops_sum,,
acids_sum,0.07,0.5237842108066766
sulfur_sum,0.0275,0.9999503768313441
