repeat,seed,synth,downstream,regime,descriptor,r2,rmse
0,0,Bootstrapping,MLP,TSTR,A_malt_bread,-0.5763206481933594,0.6516862856878401
0,0,Bootstrapping,MLP,TSTR,A_malt_cara,-0.3826420307159424,0.6994757366498716
0,0,Bootstrapping,MLP,TSTR,A_malt_burn,-0.04247617721557617,1.005056709094006
0,0,Bootstrapping,MLP,TSTR,A_hops_all,-0.5886600017547607,0.8679486276678697
0,0,Bootstrapping,MLP,TSTR,A_hops_citrus,-0.015773296356201172,0.49766952580780227
0,0,Bootstrapping,MLP,TSTR,A_hops_tropical,-0.5347695350646973,0.7223876866488865
0,0,Bootstrapping,MLP,TSTR,A_hops_noble,-0.5172704458236694,0.7176337488967071
0,0,Bootstrapping,MLP,TSTR,A_hops_woody,-0.3889414072036743,0.4977763320035223
0,0,Bootstrapping,MLP,TSTR,A_esters_all,0.12589222192764282,0.5813389443466135
0,0,Bootstrapping,MLP,TSTR,A_esters_ethac,-0.5861001014709473,0.593339954131223
0,0,Bootstrapping,MLP,TSTR,A_esters_isoaa,-0.22913086414337158,0.5515060525598353
0,0,Bootstrapping,MLP,TSTR,A_esters_flower,0.2609688639640808,0.3679841915057431
0,0,Bootstrapping,MLP,TSTR,A_esters_fruity,0.36933767795562744,0.43189251139645524
0,0,Bootstrapping,MLP,TSTR,F_malt_all,0.1291704773902893,0.7148155665444019
0,0,Bootstrapping,MLP,TSTR,F_malt_grain,-0.8453280925750732,0.5552049560396443
0,0,Bootstrapping,MLP,TSTR,F_malt_bread,-0.2478402853012085,0.6128731116667041
0,0,Bootstrapping,MLP,TSTR,F_malt_cara,-0.24179518222808838,0.6161335263241775
0,0,Bootstrapping,MLP,TSTR,F_malt_burn,0.4264373183250427,0.6372848755506968
0,0,Bootstrapping,MLP,TSTR,F_hops_all,-0.4183838367462158,0.7505917598787398
0,0,Bootstrapping,MLP,TSTR,F_hops_citrus,-0.7777667045593262,0.6328281118091966
0,0,Bootstrapping,MLP,TSTR,F_hops_tropical,-0.784693717956543,0.7434514175658078
0,0,Bootstrapping,MLP,TSTR,F_hops_noble,-0.43367838859558105,0.7143364445518755
0,0,Bootstrapping,MLP,TSTR,F_hops_woody,-0.6458470821380615,0.5475351164281613
0,0,Bootstrapping,MLP,TSTR,F_esters_all,0.09826642274856567,0.5461151839212535
0,0,Bootstrapping,MLP,TSTR,F_esters_ethac,-0.17368102073669434,0.5514269891969611
0,0,Bootstrapping,MLP,TSTR,F_esters_isoaa,0.0894554853439331,0.5126184024344373
0,0,Bootstrapping,MLP,TSTR,F_esters_flower,0.0776740312576294,0.38526365318587413
0,0,Bootstrapping,MLP,TSTR,F_esters_fruity,0.012756884098052979,0.5592485071724215
0,0,Bootstrapping,MLP,TSTR,acidity,0.2881587743759155,0.7898407676632927
0,0,Bootstrapping,MLP,TSTR,bitternes,-0.10168170928955078,0.7676385753793453
0,0,Bootstrapping,MLP,TSTR,sweetness,-0.2260216474533081,0.737100292447024
0,0,Bootstrapping,MLP,TSTR,X4vg,-1.4756979942321777,0.8978231568704822
0,0,Bootstrapping,MLP,TSTR,diacetyl,-1.3590989112854004,0.6121079708392428
0,0,Bootstrapping,MLP,TSTR,dms,0.009018361568450928,0.5691502106225238
0,0,Bootstrapping,MLP,TSTR,metallic,-0.4062570333480835,0.5201094428763261
0,0,Bootstrapping,MLP,TSTR,stale_hops,-0.1974879503250122,0.5041173448423597
0,0,Bootstrapping,MLP,TSTR,t2n,-0.22005677223205566,0.44846371763461573
0,0,Bootstrapping,MLP,TSTR,orange,-3.8988423347473145,0.8230681139174966
0,0,Bootstrapping,MLP,TSTR,coriander,-0.139909029006958,0.6970063269682388
0,0,Bootstrapping,MLP,TSTR,clove,-4.335480690002441,0.9874834300715291
0,0,Bootstrapping,MLP,TSTR,lactic,0.38210344314575195,0.7623649790302747
0,0,Bootstrapping,MLP,TSTR,acetic,-0.0905989408493042,0.8567030898253861
0,0,Bootstrapping,MLP,TSTR,barnyard,-0.13800907135009766,0.5022842858509411
0,0,Bootstrapping,MLP,TSTR,alcohol,0.14399433135986328,0.740909117915679
0,0,Bootstrapping,MLP,TSTR,aftertaste,0.11345207691192627,0.6605510998031888
0,0,Bootstrapping,MLP,TSTR,body,0.13593518733978271,0.5959194103389941
0,0,Bootstrapping,MLP,TSTR,co2,-0.23392117023468018,0.6294701695771102
0,0,Bootstrapping,MLP,TSTR,overall,-0.044620513916015625,0.6018172381166311
0,0,Bootstrapping,MLP,AUG,A_malt_all,0.11272609233856201,0.804052861879051
0,0,Bootstrapping,MLP,AUG,A_malt_grain,-0.5563772916793823,0.5630061203842445
0,0,Bootstrapping,MLP,AUG,A_malt_bread,-0.2807852029800415,0.5874277364644125
0,0,Bootstrapping,MLP,AUG,A_malt_cara,-0.03444480895996094,0.6050223889424866
0,0,Bootstrapping,MLP,AUG,A_malt_burn,-0.1486297845840454,1.0549880553197608
0,0,Bootstrapping,MLP,AUG,A_hops_all,-0.634135365486145,0.880283480414061
0,0,Bootstrapping,MLP,AUG,A_hops_citrus,-0.6763039827346802,0.6393211167899989
0,0,Bootstrapping,MLP,AUG,A_hops_tropical,-0.4994608163833618,0.7140297345880741
0,0,Bootstrapping,MLP,AUG,A_hops_noble,-0.43423259258270264,0.6977199709029832
0,0,Bootstrapping,MLP,AUG,A_hops_woody,-0.5177910327911377,0.5203532549502178
0,0,Bootstrapping,MLP,AUG,A_esters_all,0.11060130596160889,0.5864016411201495
0,0,Bootstrapping,MLP,AUG,A_esters_ethac,-0.8036832809448242,0.6327300312323165
0,0,Bootstrapping,MLP,AUG,A_esters_isoaa,-0.2582203149795532,0.5579940671366102
