pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,31.533492159452177,0.13563914238493782,13.563914238493782,True
2,19.085893592001007,0.08209665537133363,8.209665537133363,True
3,13.807638370260694,0.059392604454756893,5.939260445475689,True
4,11.658056649131009,0.05014632688847816,5.014632688847816,True
5,9.862767429566949,0.04242401409028715,4.242401409028715,True
6,7.714530246818576,0.033183519963153774,3.3183519963153776,True
7,6.776677908497179,0.0291494127919475,2.91494127919475,True
8,5.901267012655258,0.02538389318041802,2.538389318041802,True
9,5.715916846907907,0.02458662222178933,2.458662222178933,True
10,4.944345138599683,0.02126775971603801,2.1267759716038013,True
11,4.551632421906158,0.019578533041535298,1.9578533041535298,True
12,4.038084043321848,0.017369540098662924,1.7369540098662923,True
13,3.7433998886514424,0.016101976524929687,1.6101976524929686,True
14,3.465014879965425,0.014904522603871461,1.4904522603871462,True
15,3.121911807875515,0.013428688395196193,1.3428688395196193,True
16,3.045392767571766,0.013099547019086097,1.3099547019086097,True
17,2.931474399751479,0.012609535014234173,1.2609535014234172,True
18,2.8248497424635928,0.01215089640235808,1.215089640235808,True
19,2.624233531207796,0.01128795960152249,1.128795960152249,True
20,2.595915128951206,0.011166149946683987,1.1166149946683988,True
21,2.4615981839739534,0.010588394868611595,1.0588394868611595,True
22,2.4136146428581493,0.01038199697482205,1.038199697482205,True
23,2.3800604516342734,0.010237665934732585,1.0237665934732585,True
24,2.2122767314219107,0.009515955830419337,0.9515955830419337,True
25,2.1628679513253664,0.009303427369420055,0.9303427369420055,True
26,2.082602497525367,0.008958171053959723,0.8958171053959723,True
27,2.0522260148722267,0.008827508708193878,0.8827508708193879,True
28,1.9762873126777742,0.008500863616448364,0.8500863616448364,True
29,1.943254429317796,0.008358774946192853,0.8358774946192853,True
30,1.9057581644052,0.00819748734792542,0.819748734792542,True
31,1.7914753219720652,0.007705907580655752,0.7705907580655752,True
32,1.6670946881987467,0.007170892860148468,0.7170892860148468,True
33,1.6407646135245748,0.00705763585931656,0.705763585931656,True
34,1.614257873743818,0.006943618945709201,0.6943618945709201,True
35,1.5821742450259646,0.006805613428848553,0.6805613428848554,True
36,1.5357283073759977,0.006605829430354196,0.6605829430354196,True
37,1.4331628183767529,0.006164651051004314,0.6164651051004314,True
38,1.4059404218312685,0.00604755578916585,0.604755578916585,True
39,1.3945773994882353,0.005998678532003329,0.5998678532003329,True
40,1.383455016344605,0.005950836367765693,0.5950836367765693,True
41,1.362295041576293,0.005859818195216084,0.5859818195216084,True
42,1.3170410173842821,0.0056651611302822955,0.5665161130282296,True
43,1.2264982268061384,0.005275697559262073,0.5275697559262073,True
44,1.2072608563195586,0.005192949336472582,0.5192949336472582,True
45,1.1737304254246115,0.005048720499799801,0.5048720499799801,True
46,1.150578568445346,0.004949134383254032,0.4949134383254032,True
47,1.1054255094492738,0.004754911613149329,0.47549116131493285,True
48,1.0513772646867534,0.004522426814766414,0.4522426814766414,True
49,1.0330177622299779,0.00444345468078078,0.444345468078078,True
50,1.0051694665293722,0.004323667156880416,0.43236671568804164,True
51,0.9881726213861821,0.004250556399378069,0.4250556399378069,True
52,0.9626193423325916,0.004140640731350381,0.4140640731350381,True
53,0.9439027128766585,0.004060132440200698,0.40601324402006983,True
54,0.9009922862893862,0.003875556198779724,0.3875556198779724,True
55,0.8927313994185975,0.0038400225634682,0.38400225634682,True
56,0.8789490428257748,0.0037807387068359904,0.37807387068359904,True
57,0.8331852408811742,0.0035838888680470725,0.35838888680470726,True
58,0.8183285881797108,0.0035199840007730135,0.3519984000773013,True
59,0.8066600788886266,0.0034697927125658516,0.3469792712565852,True
60,0.7877992104578784,0.0033886639874108424,0.33886639874108426,True
61,0.7647050782605916,0.0032893261700348056,0.3289326170034806,True
62,0.7433984630564306,0.003197677233760807,0.3197677233760807,True
63,0.7390943426607232,0.003179163356634759,0.31791633566347594,True
64,0.7015027142291873,0.003017465558765633,0.3017465558765633,True
65,0.6873308745636192,0.0029565063675496897,0.29565063675496894,True
66,0.6679330126839566,0.0028730678020982498,0.287306780209825,True
67,0.6416225467903758,0.002759895147084088,0.2759895147084088,True
68,0.6257088384644248,0.0026914434279220853,0.26914434279220856,True
69,0.6122701742179568,0.0026336379402211725,0.26336379402211724,True
70,0.5931802738072237,0.002551524049795321,0.2551524049795321,True
71,0.5895595771918265,0.0025359498729402743,0.2535949872940274,True
72,0.571273620103882,0.002457294089287937,0.2457294089287937,True
73,0.5653179063164037,0.0024316759970595576,0.24316759970595575,True
74,0.5561170018000879,0.0023920989406571737,0.23920989406571738,True
75,0.5447825403013216,0.0023433445359970816,0.23433445359970817,True
76,0.529998755662322,0.0022797531056696786,0.22797531056696785,True
77,0.5244904456859526,0.0022560594900876444,0.22560594900876443,True
78,0.49722577192280343,0.002138782375712282,0.2138782375712282,True
79,0.4911851734997277,0.00211279915807642,0.211279915807642,True
80,0.4709014493209353,0.0020255501170228004,0.20255501170228005,True
81,0.45928220843884016,0.0019755707534799974,0.19755707534799974,True
82,0.44411091362261024,0.001910312474842893,0.1910312474842893,True
83,0.4273191986137554,0.0018380840704702855,0.18380840704702855,True
84,0.4220312443718545,0.001815338299887206,0.1815338299887206,True
85,0.40863818294834725,0.001757728969585082,0.1757728969585082,True
86,0.39027681505820033,0.0016787488115664172,0.16787488115664173,True
87,0.3828754304996521,0.00164691226619091,0.164691226619091,True
88,0.3737166560810832,0.001607516429499241,0.1607516429499241,True
89,0.3554825974730011,0.001529083883579788,0.1529083883579788,True
90,0.34506299013730357,0.0014842646610257082,0.14842646610257082,True
91,0.3399287462518849,0.0014621800649431728,0.14621800649431727,True
92,0.33510316904424853,0.0014414231772934835,0.14414231772934835,True
93,0.32439873712733447,0.0013953788014410945,0.13953788014410945,True
94,0.3230970743155584,0.0013897797886019553,0.13897797886019553,True
95,0.30493401737772247,0.0013116526514717155,0.13116526514717156,True
96,0.3011712486336107,0.0012954673611504472,0.12954673611504472,True
97,0.29021861238533914,0.001248355351479662,0.1248355351479662,True
98,0.2774612769141058,0.0011934805525298622,0.11934805525298621,True
99,0.2714449010074356,0.001167601526378249,0.11676015263782491,True
100,0.2637472880265033,0.0011344907748679107,0.11344907748679106,True
101,0.25358326447933777,0.0010907709283584717,0.10907709283584717,True
102,0.24783196820100642,0.0010660321239517193,0.10660321239517193,True
103,0.23829435622326892,0.0010250067436189912,0.10250067436189912,True
104,0.22973023141017956,0.0009881687512060004,0.09881687512060004,True
105,0.21901113237920075,0.0009420612857737149,0.0942061285773715,True
106,0.2155718852626494,0.0009272676014275596,0.09272676014275597,True
107,0.21404017488227203,0.0009206790548331662,0.09206790548331661,True
108,0.19863708857450374,0.0008544237410765319,0.0854423741076532,True
109,0.19469177018927267,0.0008374532260602348,0.08374532260602348,True
110,0.1863220843422812,0.0008014515994539352,0.08014515994539352,True
111,0.1789454530289922,0.000769721528456249,0.0769721528456249,True
112,0.17646464787729632,0.000759050516140244,0.0759050516140244,True
113,0.17150163371107918,0.0007377024528890825,0.07377024528890824,True
