pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,26.295214184762337,0.11318162691771545,11.318162691771546,True
2,19.151459525036163,0.08243299832668628,8.243299832668628,True
3,13.80659539669057,0.05942727517684996,5.942727517684996,True
4,11.82429305903375,0.05089491632088739,5.089491632088739,True
5,9.381806598971544,0.040381802058653035,4.038180205865303,True
6,7.662037705647862,0.032979457285905456,3.2979457285905456,True
7,7.233406552461369,0.03113451428888753,3.113451428888753,True
8,6.41984444501487,0.027632725626038034,2.7632725626038033,True
9,5.733348985400914,0.024677865762764605,2.4677865762764606,True
10,5.093267141792302,0.021922782502705275,2.1922782502705274,True
11,4.486880323390785,0.01931273163314772,1.9312731633147722,True
12,3.84023979613118,0.016529418046427345,1.6529418046427344,True
13,3.7903105597928324,0.016314509274061917,1.6314509274061917,True
14,3.4257214582640088,0.014745220376943417,1.4745220376943418,True
15,3.2115489541139546,0.013823364700453387,1.3823364700453387,True
16,3.156721439631199,0.01358737243032353,1.358737243032353,True
17,3.0044568609592783,0.01293198500450005,1.293198500450005,True
18,2.9107122029806023,0.012528482951604821,1.2528482951604822,True
19,2.8638124487325363,0.01232661387951667,1.232661387951667,True
20,2.616937803818373,0.011263999452427877,1.1263999452427877,True
21,2.53403505189601,0.01090716385973793,1.090716385973793,True
22,2.4706670310858225,0.010634410968681094,1.0634410968681094,True
23,2.232298885737933,0.009608410788333962,0.9608410788333962,True
24,2.169665435235741,0.009338819684131576,0.9338819684131576,True
25,2.1342713963597175,0.009186474284887839,0.9186474284887839,True
26,2.0710777232384827,0.00891447183286323,0.891447183286323,True
27,2.038997269738008,0.008776388990337995,0.8776388990337995,True
28,1.9461061672392501,0.00837656086826542,0.8376560868265419,True
29,1.842824628772175,0.007932009533861683,0.7932009533861683,True
30,1.7953662810709727,0.007727736126316618,0.7727736126316619,True
31,1.7380580806188028,0.0074810663210308406,0.748106632103084,True
32,1.7221221040322,0.007412473620324127,0.7412473620324127,True
33,1.6546727864945032,0.007122153737787102,0.7122153737787102,True
34,1.6170633089999347,0.006960272498849442,0.6960272498849441,True
35,1.5776905365987233,0.006790801567549237,0.6790801567549237,True
36,1.5346946814354974,0.006605735920093422,0.6605735920093422,True
37,1.4992871417238576,0.00645333240964629,0.645333240964629,True
38,1.4299912473356142,0.006155064367010437,0.6155064367010437,True
39,1.3850101213233803,0.005961453583432733,0.5961453583432733,True
40,1.3801401640018842,0.0059404919860563486,0.5940491986056349,True
41,1.2924597013086967,0.005563091849788825,0.5563091849788825,True
42,1.2779537033397346,0.0055006541590875415,0.5500654159087541,True
43,1.2688545288716506,0.005461488881228627,0.5461488881228627,True
44,1.2419218067122735,0.00534556324967064,0.5345563249670641,True
45,1.1731637870983715,0.005049610363762936,0.5049610363762936,True
46,1.1597601696494975,0.0049919176133336445,0.49919176133336446,True
47,1.122641725058122,0.00483214991119637,0.483214991119637,True
48,1.0908942564972917,0.004695500324812091,0.46955003248120913,True
49,1.0611822387065415,0.004567611862336135,0.4567611862336135,True
50,1.0429218771585045,0.0044890143877694445,0.44890143877694444,True
51,1.0115611777544646,0.0043540295591657854,0.4354029559165785,True
52,0.9924060869558671,0.0042715809308675546,0.42715809308675545,True
53,0.9594114385956007,0.00412956314942819,0.412956314942819,True
54,0.9526766489244686,0.004100574815407732,0.4100574815407732,True
55,0.9433335780710893,0.004060359742346804,0.4060359742346804,True
56,0.9158457284470392,0.003942044693872228,0.3942044693872228,True
57,0.8830755451273997,0.003800993069936118,0.3800993069936118,True
58,0.8611861064342068,0.00370677507778731,0.370677507778731,True
59,0.8414781095550617,0.0036219465940032346,0.36219465940032347,True
60,0.8211007226588706,0.0035342368767506123,0.3534236876750612,True
61,0.8100195824346853,0.003486540688772672,0.3486540688772672,True
62,0.7798239226274908,0.003356570501847456,0.3356570501847456,True
63,0.762944893570239,0.0032839186513598418,0.3283918651359842,True
64,0.7415322301941247,0.0031917528275517064,0.31917528275517065,True
65,0.7305377119449576,0.0031444294836962933,0.3144429483696293,True
66,0.697374487544339,0.003001686105942239,0.3001686105942239,True
67,0.6865896424284733,0.0029552652512691248,0.29552652512691246,True
68,0.6772720306473324,0.002915159760856793,0.2915159760856793,True
69,0.6692153040249881,0.0028804814570277783,0.2880481457027778,True
70,0.6438365555832396,0.0027712445435122746,0.27712445435122746,True
