target,target_index_1based,k,cum_evr_percent,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std
A_malt_cara,4,1,14.323115634427936,0.6309257392551979,0.01811826979732123,0.1346041225123548,0.6012067850715692,0.002623865483480592,0.07930877204732932,0.6567375314972868,0.08976488423824576,-0.12990725455891258,0.25396709891286307
A_malt_cara,4,2,22.498372323314324,0.6207746379188398,0.04945951412539584,0.2223949507641654,0.5921373121479766,0.032488620968744164,0.1937365702011548,0.6526147930399956,0.07323791432240183,-0.12139798831868483,0.240470070303365
A_malt_cara,4,3,28.32858601341222,0.6198137599774862,0.05239986140670172,0.2289101601211739,0.656219413660723,-0.18825424488016296,0.08552278680297334,0.6526610723360549,0.07452728556590633,-0.1203893250809509,0.23597516615536696
A_malt_cara,4,4,33.20609771142012,0.6012094499636202,0.10843238412153222,0.3292907288727275,0.5937535683251121,0.027199711263775406,0.21607006689745334,0.6392394851387388,0.09140473378234283,-0.06503763041997283,0.18957009219036555
A_malt_cara,4,5,37.27551848649523,0.5982561936712966,0.11716997366860338,0.3423009986380454,0.8146043790469147,-0.8310689839821619,0.08306276194719037,0.6369320749740288,0.08415898923864884,-0.06080449571483668,0.18977346572763715
A_malt_cara,4,6,40.411781661541944,0.5932268706960092,0.13195084677684343,0.36325039129620146,1.5926945102224832,-5.999647856568781,0.030937162271758144,0.6343540200675094,0.08880098915282306,-0.04708296683733311,0.16746168569510653
A_malt_cara,4,7,43.3565036214753,0.5921361641871842,0.13513990151221233,0.3676137939634638,1.7667701333503072,-7.61333470215493,0.029899242288349642,0.6370110482528173,0.08644162558690055,-0.05635244975303007,0.16644962565261412
A_malt_cara,4,8,45.89358459636036,0.5919585608957803,0.13565863005458212,0.3683186528735439,1.6692777622741435,-6.68897486528838,0.03195342309025276,0.641707471593588,0.08861575212581253,-0.07284928845695193,0.17898856648340858
A_malt_cara,4,9,48.25644333704925,0.5919582253526021,0.13565960993319948,0.36831998307612773,1.6766960538069438,-6.757466520275308,0.03174126181284017,0.6538146682842942,0.10127307000241167,-0.1059981147026865,0.15623690631601106
A_malt_cara,4,10,50.33629156130735,0.5918212352137696,0.136059612515394,0.3688625930009624,1.6486099257163203,-6.499754478949709,0.030696720659618305,0.6536313076882256,0.10057377878841993,-0.10534468222641669,0.15431702385276938
A_malt_cara,4,11,52.222987299067626,0.5659331925417512,0.20998921229052092,0.4582457989884041,0.9324264870343647,-1.3990562408009288,0.10585504562883435,0.646066095063672,0.13675187926369922,-0.07410768632096724,0.21708603437893453
A_malt_cara,4,12,53.816778306876955,0.5650558068206618,0.21243687534021893,0.46090874947240773,1.159017908213165,-2.7067348251559444,0.0757695222163845,0.6594982720725922,0.14525781161584567,-0.11567782981743593,0.22451298189626148
A_malt_cara,4,13,55.38234310482218,0.538370637434082,0.2850668747204057,0.5339165428420494,1.3910105821612582,-4.339149644722278,0.10703015621123325,0.6062026754647402,0.08258641267554832,0.03695421915032595,0.19054203508793305
A_malt_cara,4,14,56.81158323411232,0.5276904726705258,0.31315111900094084,0.5595990698714042,0.5470781601119298,0.17413325111776823,0.4446418825236141,0.5923431985114226,0.07462350037126579,0.08119386627260008,0.16539579158938325
A_malt_cara,4,15,58.14572315320123,0.5202620421659138,0.3323528931695019,0.5765005578223682,0.5725259845914472,0.09551445599689945,0.4149562892955806,0.5980804483988251,0.0952090976855582,0.06857581372053526,0.17285755246915052
A_malt_cara,4,16,59.43462924548314,0.5200326931020269,0.3329414061702014,0.5770107504806138,0.5440597956925124,0.1832211306503283,0.4641273398072854,0.6101765106063007,0.09160120400885399,0.02756282872954141,0.18011272644432563
A_malt_cara,4,17,60.65497223755052,0.5102556337609412,0.35778816354237,0.5981539630750348,0.9626990513406088,-1.5573626215636418,0.1934433249427647,0.5908134518673149,0.09330408991280612,0.0853962390112702,0.19705217042689507
A_malt_cara,4,18,61.865327244686874,0.5102308322785729,0.3578505927146962,0.5982061456677759,0.9663244276377122,-1.5766601562475517,0.19193472880209864,0.5959550289987801,0.09857711268536261,0.06950222359889609,0.20852237578302127
A_malt_cara,4,19,63.00285347619767,0.5073459316166375,0.3650916291619175,0.6042281267550506,1.391547616759973,-4.343273066386913,0.13412133294935016,0.610689774758131,0.10947938737598763,0.026961988091014733,0.20302129210655429
