pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,31.822667927797752,0.13697326455007564,13.697326455007563,True
2,19.40777586349646,0.08353625232525377,8.353625232525378,True
3,13.452329665621912,0.0579024208241982,5.7902420824198195,True
4,10.479037816891976,0.045104578358421854,4.510457835842185,True
5,10.299121343948876,0.04433016979213616,4.433016979213615,True
6,7.793046342981103,0.033543353461439995,3.3543353461439995,True
7,7.474413934656734,0.032171874449728424,3.2171874449728426,True
8,6.01590407497595,0.02589405835611169,2.589405835611169,True
9,5.420509178200152,0.023331319653848517,2.3331319653848515,True
10,4.853814957241319,0.02089211632801458,2.089211632801458,True
11,4.149238586963008,0.017859431394720182,1.7859431394720182,True
12,3.8587208519525382,0.016608965448107398,1.6608965448107398,True
13,3.4346904265555738,0.014783825212632523,1.4783825212632524,True
14,3.328927224883868,0.014328592136791414,1.4328592136791414,True
15,3.194089284022625,0.013748213615830219,1.3748213615830218,True
16,2.922349180860702,0.012578571613352185,1.2578571613352185,True
17,2.888277242179845,0.012431916886562595,1.2431916886562595,True
18,2.831106914686082,0.012185840523324136,1.2185840523324136,True
19,2.698913592633557,0.011616845148255754,1.1616845148255754,True
20,2.5558338005300896,0.011000991497643426,1.1000991497643426,True
21,2.48828788842194,0.010710255846268831,1.071025584626883,True
22,2.427137868299058,0.010447049822734348,1.0447049822734347,True
23,2.2640733915878077,0.009745176750433605,0.9745176750433605,True
24,2.2429154044709283,0.009654107121284883,0.9654107121284884,True
25,2.0062240113272773,0.00863532413038828,0.863532413038828,True
26,1.9703517942373483,0.008480920524361127,0.8480920524361126,True
27,1.9452802176514026,0.008373005760577463,0.8373005760577463,True
28,1.881646185444858,0.008099107885402726,0.8099107885402727,True
29,1.8134393783989535,0.007805527565650411,0.7805527565650411,True
30,1.7733011161854442,0.007632761761688738,0.7632761761688738,True
31,1.7023411756474216,0.00732733121985532,0.732733121985532,True
32,1.6345765873487406,0.007035654327734837,0.7035654327734837,True
33,1.6031892100018603,0.006900554670137876,0.6900554670137876,True
34,1.5638513594369863,0.006731234051751034,0.6731234051751034,True
35,1.5245818406078697,0.006562207551410496,0.6562207551410496,True
36,1.4431376921940613,0.006211650177903936,0.6211650177903937,True
37,1.4203693041946435,0.0061136489531198,0.61136489531198,True
38,1.381231581060211,0.005945189736659905,0.5945189736659905,True
39,1.3492008863009566,0.005807321069050499,0.5807321069050498,True
40,1.3171565439933508,0.0056693936587468895,0.566939365874689,True
41,1.283171308982764,0.005523112127718019,0.5523112127718018,True
42,1.2265567869478213,0.00527942809966409,0.5279428099664091,True
43,1.1782111983838952,0.005071335770409344,0.5071335770409344,True
44,1.1651253043656535,0.005015010586508935,0.5015010586508934,True
45,1.1612884198508355,0.004998495610489681,0.4998495610489681,True
46,1.1176423472564454,0.00481063125349713,0.48106312534971296,True
47,1.0959663859280564,0.004717332124959351,0.47173321249593514,True
48,1.0858926732116052,0.004673972174120452,0.46739721741204515,True
49,1.0415590196133313,0.004483148284792075,0.44831482847920745,True
50,1.0109847942348105,0.004351548650509758,0.43515486505097584,True
51,1.001633256252297,0.004311297132662947,0.4311297132662947,True
52,0.9588533130794035,0.004127160828096875,0.4127160828096875,True
53,0.9494960982629064,0.0040868848756399675,0.4086884875639967,True
54,0.9328557224940421,0.004015260252664522,0.4015260252664522,True
55,0.9178130068152456,0.0039505123855498505,0.39505123855498503,True
56,0.8962037989063767,0.0038575005815636243,0.38575005815636243,True
57,0.8517833961809049,0.0036663033008157682,0.3666303300815768,True
58,0.8418665269623729,0.0036236184462944427,0.36236184462944426,True
59,0.8220590498976083,0.0035383617732141943,0.3538361773214194,True
60,0.80724394516401,0.0034745936044165175,0.34745936044165177,True
61,0.7925086643959081,0.0034111690192922197,0.34111690192922195,True
62,0.7738527580385226,0.003330869014191785,0.3330869014191785,True
63,0.7514068643102727,0.00323425589090878,0.323425589090878,True
64,0.7220672335477503,0.0031079702816897595,0.3107970281689759,True
65,0.7142257424522728,0.0030742184090710063,0.3074218409071006,True
66,0.692005084484969,0.002978574760677417,0.2978574760677417,True
67,0.6820330754326839,0.002935652569580383,0.29356525695803826,True
68,0.6648078772474151,0.0028615107146827507,0.28615107146827506,True
69,0.6471488183325914,0.0027855014072942705,0.2785501407294271,True
70,0.6301623040480732,0.0027123869116725966,0.2712386911672597,True
71,0.607471232099482,0.0026147184758270833,0.2614718475827083,True
72,0.6047316923733821,0.0026029267649466535,0.26029267649466536,True
73,0.5960354185394198,0.0025654956790565004,0.25654956790565003,True
74,0.5728879888608566,0.002465862957620013,0.24658629576200128,True
75,0.5580442800036203,0.00240197166903228,0.24019716690322798,True
76,0.5298294165775892,0.0022805273589239458,0.22805273589239458,True
77,0.5170294115267965,0.0022254327175179364,0.22254327175179364,True
78,0.5066388274352241,0.002180708867624712,0.21807088676247122,True
79,0.49426394086598235,0.0021274440497385506,0.21274440497385505,True
80,0.4795505093142555,0.002064113509478799,0.20641135094787988,True
81,0.4680681917351624,0.0020146905469862275,0.20146905469862275,True
82,0.45654543491884253,0.0019650935232128283,0.19650935232128283,True
83,0.44212356890417875,0.0019030179589196558,0.19030179589196558,True
84,0.43503936706158625,0.0018725256615637845,0.18725256615637845,True
85,0.42252012684660567,0.00181863950702064,0.18186395070206401,True
86,0.4144448632483927,0.001783881415095122,0.1783881415095122,True
87,0.4075894547704541,0.0017543739055054792,0.1754373905505479,True
88,0.4018475094029876,0.0017296590386176828,0.17296590386176827,True
89,0.38780592235918326,0.0016692202966109555,0.16692202966109557,True
90,0.3771699171640039,0.0016234400887207585,0.16234400887207584,True
91,0.3689482966314138,0.0015880520374487567,0.15880520374487567,True
92,0.35600364595977774,0.0015323348026469094,0.15323348026469094,True
93,0.35135586512779954,0.0015123295122383947,0.15123295122383948,True
94,0.3380466491327806,0.0014550430908869217,0.14550430908869216,True
95,0.3300010184706698,0.0014204125470351648,0.14204125470351647,True
96,0.32128426761104684,0.001382893322555897,0.1382893322555897,True
97,0.3058406290558949,0.0013164197762702708,0.1316419776270271,True
98,0.30004632228800604,0.0012914795319261111,0.1291479531926111,True
99,0.28951041885142,0.0012461301887482267,0.12461301887482266,True
100,0.2826670187838477,0.0012166743665649844,0.12166743665649844,True
101,0.2713676269682349,0.001168038765429137,0.11680387654291371,True
102,0.26124103292578515,0.0011244511992352902,0.11244511992352903,True
103,0.2531516205337113,0.0010896322071209837,0.10896322071209837,True
104,0.25188794965183836,0.0010841930300413078,0.10841930300413077,True
105,0.2428492126055604,0.0010452878909923934,0.10452878909923934,True
106,0.23602474591651568,0.0010159135631286015,0.10159135631286015,True
107,0.23328242978330507,0.0010041099018502182,0.10041099018502182,True
108,0.22315018210903154,0.0009604980009145697,0.09604980009145697,True
109,0.22210814593510464,0.0009560127988301349,0.09560127988301348,True
110,0.22085577386881294,0.0009506222548713283,0.09506222548713283,True
111,0.21761588423008374,0.0009366769042927535,0.09366769042927535,True
112,0.20853966174795316,0.0008976104179132675,0.08976104179132675,True
113,0.19754316732333765,0.0008502785680707667,0.08502785680707667,True
114,0.19355271470989488,0.0008331025939275622,0.08331025939275623,True
115,0.18484951091102977,0.0007956416796170482,0.07956416796170482,True
116,0.17826935108889772,0.0007673189137778156,0.07673189137778155,True
117,0.17446390440651185,0.0007509392545883254,0.07509392545883255,True
118,0.16758748945862448,0.0007213413275399048,0.07213413275399048,True
119,0.16205518102348632,0.000697528794015748,0.0697528794015748,True
120,0.15405593586633434,0.0006630979057697506,0.06630979057697506,True
121,0.14607673773621688,0.0006287533052839018,0.06287533052839019,True
122,0.14475802421659623,0.0006230772099860912,0.06230772099860912,True
