pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,34.53926182661048,0.14857428096821315,14.857428096821316,True
2,19.79102719179703,0.08513319275336,8.513319275336,True
3,13.130445527357361,0.05648199758329512,5.648199758329512,True
4,11.49676392740533,0.04945454371753621,4.945454371753621,True
5,9.498994342715598,0.04086092694959583,4.086092694959583,True
6,7.299758965102576,0.03140068380517026,3.140068380517026,True
7,6.583024803042661,0.028317576143287237,2.8317576143287235,True
8,5.8951140204434385,0.025358455290964428,2.535845529096443,True
9,5.26623605450755,0.02265327033146159,2.2653270331461592,True
10,4.750800866032234,0.020436071455067692,2.043607145506769,True
11,4.249339458141888,0.01827898227103612,1.827898227103612,True
12,4.08784356771134,0.017584290649643272,1.7584290649643273,True
13,3.713308375141846,0.01597318798008849,1.597318798008849,True
14,3.4431774978096525,0.014811191494222022,1.4811191494222022,True
15,3.2443912440453437,0.013956091438301246,1.3956091438301246,True
16,3.073950257682908,0.013222921542446612,1.3222921542446613,True
17,2.9208020034330504,0.012564138159323493,1.2564138159323492,True
18,2.8677600359004183,0.012335972536477767,1.2335972536477768,True
19,2.7354250560435682,0.011766719650360023,1.1766719650360022,True
20,2.5519634411044567,0.010977540146128544,1.0977540146128544,True
21,2.448558448492944,0.010532732654210973,1.0532732654210972,True
22,2.36599647662695,0.010177583616374351,1.017758361637435,True
23,2.327980332593726,0.010014053159548878,1.0014053159548877,True
24,2.191996127544797,0.009429102746028085,0.9429102746028085,True
25,2.157187334362383,0.009279369047479152,0.9279369047479151,True
26,2.051770326207819,0.008825906658299838,0.8825906658299838,True
27,1.976517610536494,0.008502199157603965,0.8502199157603965,True
28,1.9234820339653054,0.008274061026153566,0.8274061026153566,True
29,1.8775994681672337,0.008076692325668685,0.8076692325668685,True
30,1.8428016976730541,0.007927006042376828,0.7927006042376828,True
31,1.7671151474096345,0.007601432356384255,0.7601432356384256,True
32,1.6719776873501446,0.007192188528521362,0.7192188528521362,True
33,1.5988405530109715,0.006877581424262219,0.6877581424262219,True
34,1.545091231423874,0.006646373043277664,0.6646373043277665,True
35,1.52216612461143,0.006547758276179365,0.6547758276179365,True
36,1.4757381813970432,0.006348043577164111,0.6348043577164111,True
37,1.4331969442277048,0.006165047954511196,0.6165047954511196,True
38,1.40669236432237,0.006051035706028058,0.6051035706028057,True
39,1.346083654161448,0.005790320940965184,0.5790320940965185,True
40,1.3191495173341037,0.005674460908034803,0.5674460908034803,True
41,1.2801789575908245,0.0055068249312773135,0.5506824931277313,True
42,1.2480042818275114,0.005368422166883644,0.5368422166883644,True
43,1.2276459591652888,0.005280848692776325,0.5280848692776325,True
44,1.212391528638019,0.005215230149492271,0.5215230149492271,True
45,1.180931802658086,0.005079902817067222,0.5079902817067222,True
46,1.1521623938132335,0.004956148167808582,0.49561481678085817,True
47,1.1040056158555573,0.004748996703636431,0.4748996703636431,True
48,1.092510805489868,0.0046995505633708485,0.46995505633708484,True
49,1.0644233986549052,0.004578729617754948,0.4578729617754948,True
50,1.0438742603768245,0.004490335330132101,0.44903353301321014,True
51,1.0220993761953256,0.004396668367106857,0.43966683671068574,True
52,0.9737198913779354,0.004188558905867056,0.4188558905867056,True
53,0.9380198542439961,0.004034991427374304,0.4034991427374304,True
54,0.8998607172226819,0.003870845871115158,0.3870845871115158,True
55,0.8839535728978865,0.0038024196105257316,0.38024196105257313,True
56,0.8730575586072806,0.0037555492547904825,0.37555492547904823,True
57,0.842675287951805,0.0036248567101877737,0.3624856710187774,True
58,0.8212284618795567,0.0035326009237517226,0.35326009237517225,True
59,0.8013256498358781,0.003446986876657155,0.3446986876657155,True
60,0.7881225382604067,0.0033901922983967294,0.3390192298396729,True
61,0.7596689328023629,0.0032677961107449986,0.3267796110744999,True
62,0.7427051538978628,0.003194824624964777,0.3194824624964777,True
63,0.7236413946263746,0.0031128198519464294,0.31128198519464295,True
64,0.7167603534547913,0.003083220326933043,0.30832203269330427,True
65,0.6784497529279304,0.002918423234415175,0.2918423234415175,True
66,0.6650955829795314,0.0028609788626167572,0.2860978862616757,True
67,0.6612504318098744,0.002844438538937757,0.28444385389377574,True
68,0.6352634911302706,0.002732652970229943,0.2732652970229943,True
69,0.6214945262245832,0.0026734243141339127,0.26734243141339126,True
70,0.6107233078129574,0.002627090781046476,0.2627090781046476,True
71,0.5976170344402446,0.002570712762538177,0.2570712762538177,True
72,0.5710297209651736,0.0024563446268708487,0.24563446268708486,True
73,0.5628587621501098,0.0024211963849407425,0.24211963849407425,True
74,0.5555162253051344,0.002389611687569349,0.2389611687569349,True
75,0.5374149084563906,0.0023117469622350078,0.2311746962235008,True
76,0.5136413384487556,0.0022094824411325173,0.22094824411325173,True
77,0.5031303971738343,0.0021642685176254035,0.21642685176254034,True
78,0.4935662801682437,0.002123127458666619,0.21231274586666188,True
79,0.4803464713178326,0.0020662610553153515,0.20662610553153515,True
80,0.4636205764711785,0.001994312852922763,0.1994312852922763,True
81,0.44826825358518113,0.0019282732153233992,0.19282732153233992,True
82,0.4212225716116141,0.0018119333591710065,0.18119333591710066,True
83,0.4176740357130089,0.001796668957393347,0.1796668957393347,True
84,0.39934671036497665,0.0017178320326401808,0.17178320326401808,True
85,0.3879321310139713,0.0016687310145540434,0.16687310145540435,True
86,0.37776788400517575,0.0016250084330322917,0.16250084330322917,True
87,0.3712299082757169,0.00159688464023474,0.159688464023474,True
88,0.36035868641754404,0.0015501209317648748,0.15501209317648748,True
89,0.3568190972667095,0.001534895015367236,0.1534895015367236,True
90,0.34174763595496416,0.0014700635334793512,0.1470063533479351,True
91,0.33272842936235836,0.0014312664641868116,0.14312664641868117,True
92,0.32234189531605995,0.0013865876915069703,0.13865876915069703,True
93,0.31193792820406857,0.0013418339286546867,0.13418339286546868,True
