target,target_index_1based,k,cum_evr_percent,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std
clove,42,1,14.323115634427936,0.6000516312909827,0.024309291980617376,0.1559143738743081,0.43180700569340696,-0.049198614278436414,-0.007846702981285283,0.5170494032824874,0.34543036210429007,0.01969329857017621,0.13880355739382486
clove,42,2,22.498372323314324,0.5974341103031097,0.03280296330205401,0.1811158836271803,0.44009460145998397,-0.0898592700101144,-0.09237669611443405,0.5216668430466541,0.34510122140872046,-0.011061921497867023,0.1709456313861707
clove,42,3,28.32858601341222,0.5972564091700547,0.03337824497911979,0.18269714004088833,0.44818626627493435,-0.13030442767464456,-0.03651893510084555,0.5291363291462464,0.34560505005882364,-0.0414664576875192,0.12843998013407085
clove,42,4,33.20609771142012,0.5948411610044708,0.04118029070368434,0.20292927512728362,0.48876928640549416,-0.34426891274771476,0.009962042339913194,0.526460452994707,0.3480664403282744,-0.024294109743904467,0.11589088896928344
clove,42,5,37.27551848649523,0.594346091658165,0.042775623190939305,0.2068226853876039,0.6477414503056709,-1.3609224331194572,0.030443086604914713,0.5294957640564588,0.3516623522023727,-0.030801053397881684,0.123525820490689
clove,42,6,40.411781661541944,0.5784735223421429,0.09322007191354542,0.3053196225491334,1.1965484202232333,-7.056360575791754,-0.005640370400534955,0.5450753055236308,0.3205663141265604,-0.21088934255291383,0.35931811158437127
clove,42,7,43.3565036214753,0.5762301510165768,0.10023957936507244,0.3166063476386295,0.9508408822532773,-4.087378295335394,0.011367542828874035,0.5421220274069152,0.32639667228581837,-0.1712185972201155,0.3041539250777956
clove,42,8,45.89358459636036,0.5733126743331947,0.10932756174947911,0.33064718621134415,0.6033550846503205,-1.048444935573503,0.05953689562339594,0.5421961740279078,0.3262273390144978,-0.14812693589035592,0.21710743009217967
clove,42,9,48.25644333704925,0.5658153740695627,0.13247017392546612,0.3639645228940125,0.8091378834995325,-2.6840321400111766,0.14449927075010638,0.5450624285017062,0.31154870179884697,-0.2372552511973663,0.4147630169589858
clove,42,10,50.33629156130735,0.549466030842476,0.18188072527291566,0.426474765106818,0.53781283968998,-0.6275737347782944,0.2536307592188018,0.5210264059904146,0.31294694144342516,-0.06854080641650284,0.27312695550102467
clove,42,11,52.222987299067626,0.5494633838085066,0.1818886077776508,0.4264840064734557,0.5434360134239115,-0.6617862892305986,0.25089713077139025,0.5266083232975952,0.31678591394741207,-0.0916970830458163,0.2870587137568518
clove,42,12,53.816778306876955,0.5493127362386357,0.182337153036075,0.4270095467739274,0.6268869139928465,-1.2113462465435534,0.21699827525467036,0.5303364338849069,0.31590376610443355,-0.11335908176794737,0.27981034757629847
clove,42,13,55.38234310482218,0.5380641225665692,0.21548184713635898,0.4642002231110616,0.7739353054087834,-2.3704482058469853,0.19391160967462373,0.5256880390559714,0.30465488857311707,-0.11789291171430885,0.27514086505129187
clove,42,14,56.81158323411232,0.5360091453611813,0.2214628752549479,0.4705984224951759,0.41336952065280796,0.03848681806606724,0.3916574083486069,0.5358455302463947,0.29668633136085876,-0.21492196565529326,0.32063341171218374
clove,42,15,58.14572315320123,0.5355304507021568,0.22285283343380313,0.47207291114170397,0.37697786599155925,0.20033139970013925,0.4670543331953857,0.5312762732716773,0.30110814990992224,-0.16817532598471982,0.26347918685002164
clove,42,16,59.43462924548314,0.5355063198237583,0.22292286799949834,0.4721470830149208,0.372350166924463,0.21984401264572195,0.479276093207865,0.5431220095555307,0.30837983386805484,-0.20178837719397053,0.22109558738184992
clove,42,17,60.65497223755052,0.5353705780296115,0.22331676988730886,0.4725640378692702,0.40799313992889163,0.06333549737685762,0.40634284729357856,0.551800240024322,0.3065063201432788,-0.2528946941888547,0.28165871271116016
clove,42,18,61.865327244686874,0.5266549447523883,0.24839915489228126,0.4983965839492494,0.3879377667862556,0.15315785620559397,0.43426667079170805,0.540867281917107,0.3095315971785623,-0.19174704955410055,0.32956456016924995
clove,42,19,63.00285347619767,0.5070930414061626,0.30319665078616453,0.5506329546859369,1.4164839645200433,-10.290200770107308,0.10705290367436006,0.5651691334139752,0.25850999033188404,-0.751008594507858,1.4632879471224787
clove,42,20,64.08643630652043,0.5003712516013048,0.32154721905644845,0.5670513372318668,1.1193976642920906,-6.05094184791216,0.13469045936670254,0.5487477746877784,0.26214145954280016,-0.516620542143575,0.9250732159789868
clove,42,21,65.10043353414554,0.5003506982448997,0.3216029544544069,0.5671004800336593,1.1534439878141058,-6.486371240285302,0.13228074707383453,0.56036494500552,0.2605612020513749,-0.6266132923020781,1.0634618335512662
