pc_index_1based_full,eigenvalue,explained_variance_ratio,explained_variance_ratio_percent,kept_nonzero
1,33.74617823938221,0.1451568589997415,14.515685899974152,True
2,19.734362172321962,0.0848859982596362,8.48859982596362,True
3,14.089976606076897,0.060607062909752554,6.060706290975255,True
4,11.524347053861668,0.04957118428329942,4.9571184283299425,True
5,9.656549373013647,0.04153698133813464,4.153698133813464,True
6,7.397029500739606,0.031817812394611594,3.1817812394611593,True
7,7.096469080266619,0.03052497246867931,3.0524972468679312,True
8,6.132331960156066,0.02637780312086322,2.637780312086322,True
9,5.579481662830256,0.023999755684272754,2.3999755684272754,True
10,4.953566651536124,0.021307425418138678,2.1307425418138677,True
11,4.4122365703689095,0.018978931397070336,1.8978931397070335,True
12,3.8436821295910715,0.016533333670174184,1.6533333670174184,True
13,3.606343250008339,0.015512436843447237,1.5512436843447237,True
14,3.4792891723529227,0.01496592248840698,1.496592248840698,True
15,3.2604399130117483,0.01402455748834568,1.402455748834568,True
16,2.999690804329867,0.012902963175213259,1.2902963175213258,True
17,2.969556677768736,0.012773343307467473,1.2773343307467473,True
18,2.8868020764696283,0.012417380095658919,1.2417380095658919,True
19,2.665647315648226,0.011466098139937774,1.1466098139937775,True
20,2.5829008674909786,0.011110169998306798,1.1110169998306798,True
21,2.356854240348703,0.01013784601688581,1.013784601688581,True
22,2.299346953132351,0.009890482385878259,0.9890482385878259,True
23,2.2464532403118853,0.009662963727042603,0.9662963727042604,True
24,2.1288540254822843,0.009157118812563387,0.9157118812563387,True
25,2.088765794937774,0.008984682052838469,0.8984682052838469,True
26,2.059805471143575,0.008860111216764489,0.8860111216764489,True
27,1.9646267328712326,0.008450706436372248,0.8450706436372248,True
28,1.9120783029954944,0.008224672988317123,0.8224672988317123,True
29,1.8649454620662398,0.008021934322726815,0.8021934322726816,True
30,1.811455015518427,0.007791848854905964,0.7791848854905964,True
31,1.7494162403529656,0.007524993340917711,0.7524993340917712,True
32,1.689938932325492,0.007269155801218098,0.7269155801218098,True
33,1.6079558816132933,0.006916511361063054,0.6916511361063054,True
34,1.5468716359537944,0.006653761689932774,0.6653761689932775,True
35,1.5435624652756628,0.0066395275204181045,0.6639527520418105,True
36,1.4617532345236874,0.0062876307548376,0.62876307548376,True
37,1.4458444745123804,0.006219200320509867,0.6219200320509867,True
38,1.3884101338916457,0.005972150464253915,0.5972150464253915,True
39,1.3550553477199019,0.005828677151247821,0.5828677151247821,True
40,1.3131437149433596,0.005648397152539887,0.5648397152539887,True
41,1.2852384617568136,0.005528364629940798,0.5528364629940798,True
42,1.2198513998593474,0.005247106691429073,0.5247106691429073,True
43,1.1925628561595347,0.005129726902166913,0.5129726902166912,True
44,1.1756045781304418,0.005056782038446768,0.5056782038446768,True
45,1.1259142131579718,0.004843042359518119,0.4843042359518119,True
46,1.1011119897881019,0.004736357305730937,0.4736357305730937,True
47,1.0845128262524386,0.004664957148244421,0.4664957148244421,True
48,1.0660668048635304,0.004585612859037438,0.4585612859037438,True
49,1.037827416303119,0.00446414307616529,0.44641430761652895,True
50,0.9991384093369641,0.0042977249801904325,0.42977249801904327,True
51,0.9504984857875262,0.004088503702618195,0.4088503702618195,True
52,0.9171886249441363,0.003945223632814549,0.39452236328145496,True
53,0.8838780203585723,0.0038019403638552204,0.38019403638552207,True
54,0.8723661398095786,0.0037524228033830828,0.37524228033830825,True
55,0.8532975604681083,0.003670400624066642,0.3670400624066642,True
56,0.8442842941353765,0.003631630680373859,0.3631630680373859,True
57,0.8217731121902967,0.0035348003833150328,0.35348003833150327,True
58,0.794240433360072,0.003416370463621784,0.3416370463621784,True
59,0.7698701195444928,0.003311543239003526,0.3311543239003526,True
60,0.7426145590812643,0.0031943053248594377,0.3194305324859438,True
61,0.7239670448067209,0.0031140943278972198,0.311409432789722,True
62,0.707934973173024,0.00304513347712774,0.304513347712774,True
63,0.6932186363087873,0.0029818321687531592,0.2981832168753159,True
64,0.6800742601239498,0.0029252925408590775,0.29252925408590774,True
65,0.6613113093932215,0.0028445850019395745,0.28445850019395746,True
66,0.6442387935096068,0.002771148751964559,0.2771148751964559,True
67,0.6273910712180853,0.002698679436127094,0.2698679436127094,True
68,0.6153532385697106,0.0026468995289622758,0.2646899528962276,True
69,0.5977474378108216,0.002571169390864648,0.25711693908646477,True
70,0.5867522522091602,0.002523874358083905,0.2523874358083905,True
71,0.5690437549624152,0.002447702478124377,0.2447702478124377,True
72,0.5535743676352847,0.0023811619751042106,0.23811619751042107,True
73,0.5417040483356259,0.0023301026150593556,0.23301026150593557,True
74,0.5360767931922025,0.0023058973650421483,0.23058973650421483,True
75,0.5132677611987783,0.002207785886536229,0.22077858865362288,True
76,0.5049285747038279,0.002171915450789896,0.21719154507898958,True
77,0.5022030269783964,0.0021601916951672273,0.21601916951672273,True
78,0.49238257248799305,0.002117949687267403,0.2117949687267403,True
79,0.47363520804027387,0.002037309191669637,0.2037309191669637,True
80,0.46514694441671406,0.0020007975109330076,0.20007975109330076,True
81,0.4420649292862955,0.0019015118142846692,0.19015118142846693,True
82,0.4366776886894006,0.001878338970291077,0.18783389702910772,True
83,0.4142820344554043,0.0017820056077161902,0.17820056077161903,True
84,0.40803348702535674,0.001755127911764294,0.1755127911764294,True
85,0.3978432200765788,0.0017112951810722226,0.17112951810722227,True
86,0.37577541324019825,0.001616372031474093,0.1616372031474093,True
87,0.3722996453624214,0.0016014212555915221,0.16014212555915222,True
88,0.36304463533331793,0.0015616114680562937,0.15616114680562937,True
89,0.35546166702623305,0.0015289938527061062,0.15289938527061062,True
90,0.35361441530130167,0.0015210480267737355,0.15210480267737356,True
91,0.33675938468897376,0.0014485472746982079,0.14485472746982078,True
92,0.32484195201763066,0.001397285259733377,0.1397285259733377,True
93,0.3078684089000683,0.0013242747342876624,0.13242747342876623,True
94,0.3007105433679465,0.0012934856692144278,0.12934856692144278,True
95,0.2862791064734817,0.0012314098384168292,0.12314098384168291,True
96,0.28359468403009896,0.0012198629803594299,0.12198629803594299,True
97,0.2745310753372216,0.001180876492475434,0.1180876492475434,True
98,0.2727846153997229,0.0011733642154674157,0.11733642154674156,True
